"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "color"
"Solyc01g005760.3" 100.738430568511 -2.727257596165 0.783014549078615 -3.47454357516466 0.000511723242622838 0.00296741577101148 "blue"
"Solyc01g005770.3" 1.56864224572505 1.14261430754594 1.18265491397755 0.937677646577541 0.348410094767278 0.526196016550095 "black"
"Solyc01g005780.1" 14.8627420925624 -2.87138265675847 0.788410306306596 -3.60226095067413 0.000315461452734265 0.00196554538589656 "blue"
"Solyc01g005783.1" 1.68705113094437 -1.35149477892377 1.27888751945117 -1.03695133068599 0.299758539757864 0.476595850965365 "black"
"Solyc01g005787.1" 2.78824868535717 -1.10385319414763 1.03340212524308 -1.05303479572699 0.292325044924153 0.468593298084158 "black"
"Solyc01g005790.1" 19.8406535879525 0.262366121644802 0.48199081881216 0.543928365834213 0.586490768321496 0.73446601868302 "black"
"Solyc01g005800.3" 8.70804165275323 1.87034887260262 0.768425044931375 2.40005301636207 0.0163926974472022 0.0525052976515933 "black"
"Solyc01g005810.3" 744.701092932649 -0.860268968055685 0.293288890712607 -2.9331000123663 0.00335595767689993 0.0143829764622144 "black"
"Solyc01g005820.4" 504.075038084705 -9.88446036054329e-05 0.16080568103174 -0.000637795127200728 0.999491113149552 1 "black"
"Solyc01g005830.4" 94.3129235916584 0.377591050310061 0.295555099292748 1.27666821191601 0.201719408658496 0.361644757573072 "black"
"Solyc01g005840.3" 245.643350043116 1.01481545651434 0.321848463659744 3.15327699731579 0.00161448530035019 0.00788171806903516 "red"
"Solyc01g005870.3" 1.59420330955911 -1.57773497210832 1.24146735731212 -1.23727896805666 0.215983533218524 0.379810109586217 "black"
"Solyc01g005900.2" 3.7868516017465 2.17716006315372 1.016167421156 2.07243966222567 0.0382244577619068 0.103233941540875 "black"
"Solyc01g005910.3" 43.8327119204056 0.623112589940628 0.362245507570493 1.72081079479949 0.0852851629377874 0.191129392703805 "black"
"Solyc01g005920.3" 6.33711245046195 0.853136383807554 0.709469027853839 1.19714834172313 0.23124874057845 0.398262487045498 "black"
"Solyc01g005930.3" 47.2950471150864 0.0638920991281713 0.336932929955521 0.190600279244155 0.848838771397643 0.916821011374692 "black"
"Solyc01g005950.4" 292.95907960196 -0.41397622079795 0.168547259268658 -2.45613218579783 0.0140441487713018 0.0464514250133819 "black"
"Solyc01g005960.3" 386.361488465908 0.385611275684095 0.172774784941459 2.23192257351579 0.0256200806679193 0.0748874994455549 "black"
"Solyc01g005970.3" 38.0701647609124 -0.306995287741768 0.332643993808367 -0.92284176354316 0.356089673007482 0.534183834665116 "black"
"Solyc01g005980.4" 52.2294552392927 -0.221565005558247 0.285230902953796 -0.777020854488754 0.437146466566224 0.610043892916248 "black"
"Solyc01g005985.1" 58.5132377410301 0.705824979959451 0.328677593472234 2.14532811208864 0.0319266223467759 0.0893709997933306 "black"
"Solyc01g006000.3" 82.7643946493992 -0.210406355089175 0.270659255186972 -0.777460964594958 0.43688685621302 0.609856565577848 "black"
"Solyc01g006010.3" 95.3210067649371 -0.507078800844627 0.245521739184985 -2.06526374747313 0.0388980517386082 0.104641884854295 "black"
"Solyc01g006020.4" 159.833523656795 1.39312267163582 0.317689497397355 4.38422203859505 1.16401003019801e-05 0.000112393036311959 "red"
"Solyc01g006040.3" 321.383002337174 -0.313599985864906 0.172897649211792 -1.81377458922709 0.0697124361700246 0.163542598884108 "black"
"Solyc01g006090.3" 76.0812726686115 -0.838020554661297 0.255602497939047 -3.27777227741995 0.00104629767849705 0.0054547446875664 "black"
"Solyc01g006100.4" 68.8157619977492 2.12270884927129 0.344574421846636 6.15061931083004 7.7180972352072e-10 2.1882887306295e-08 "red"
"Solyc01g006110.3" 427.691975841548 -0.391229873401128 0.189686968922632 -2.06250557911704 0.0391596269423577 0.105248878024307 "black"
"Solyc01g006120.4" 2246.1549092241 -0.677579182114829 0.154670977225302 -4.38077536454087 1.18257739414873e-05 0.000113917547004957 "black"
"Solyc01g006130.4" 312.433909953038 0.749694961036712 0.297761937766254 2.51749565026193 0.0118192428919433 0.0405833601410294 "black"
"Solyc01g006140.4" 5.10155627573883 -0.69803535550038 0.804958048197785 -0.86205136398352 0.388659253470209 0.566249185279731 "black"
"Solyc01g006150.3" 161.473357680204 1.52566657807045 0.180206335220987 8.46354137668904 2.59378328637928e-17 3.203009854668e-15 "red"
"Solyc01g006160.3" 1701.79977986164 -0.152386358647189 0.265040182967278 -0.574958600089781 0.56531929649745 0.717864105736309 "black"
"Solyc01g006170.4" 323.822191322081 -1.15443601805568 0.261142810899228 -4.42038783803781 9.85239136249696e-06 9.73321303806386e-05 "blue"
"Solyc01g006180.4" 146.057305372435 -0.23371827038453 0.246354619668472 -0.948813271071164 0.342715590974937 0.52058739528679 "black"
"Solyc01g006190.3" 497.404070753151 -0.583298147760641 0.148497512513307 -3.92800529076851 8.56533271702547e-05 0.000637316716393122 "black"
"Solyc01g006200.3" 18.8233261320419 0.241513149668143 0.491636954463145 0.491439590266348 0.623115568704085 0.763053035433418 "black"
"Solyc01g006210.4" 7.40833714355854 0.554680394412829 0.671510892277261 0.823189658594752 0.410400148784556 0.584749610755169 "black"
"Solyc01g006220.3" 61.0383191396054 0.410663574067537 0.276184854926511 1.48616964114721 0.137234255463325 0.272276906963095 "black"
"Solyc01g006230.3" 206.57640645057 -0.279407256398908 0.228800777659063 -1.22099085063853 0.22208948397774 0.387027089045992 "black"
"Solyc01g006240.3" 6.343517822663 1.34064504871951 0.878548164696095 1.53474785101075 0.1248457769355 0.253926875247263 "black"
"Solyc01g006250.2" 9.82227256808606 -0.711126385701587 0.599974073884201 -1.18501996814028 0.23600955196527 0.403802671374349 "black"
"Solyc01g006260.4" 29.2693985273334 0.108185228641558 0.393624880565268 0.274622803478118 0.783606045056313 0.874517656664272 "black"
"Solyc01g006280.3" 1384.31103217519 0.643014117470339 0.278019572050941 2.3128850775241 0.0207289584819234 0.0632514021912692 "black"
"Solyc01g006320.4" 27.0245539135237 -0.248767509308763 0.5216880006652 -0.476520197650939 0.633703821512243 0.770931671210639 "black"
"Solyc01g006330.4" 7.12863852112139 2.95338969979629 0.811594236805831 3.50424108221592 0.00045791060969871 0.0027043242835534 "red"
"Solyc01g006340.3" 79.8107397120557 -0.177042333940725 0.308237070134708 -0.57431363683412 0.565755582784103 0.718355132569727 "black"
"Solyc01g006350.4" 631.778171231011 -0.174433626535677 0.207746301531904 -0.839660503779287 0.401098764990277 0.577031622116337 "black"
"Solyc01g006360.4" 364.349461826551 -0.286444929045529 0.254235790998531 -1.12670289705158 0.259868117163707 0.432337888288585 "black"
"Solyc01g006370.3" 1581.51186921083 0.908882197937263 0.232072507117791 3.91622663333005 8.99456990264484e-05 0.000664431309673213 "black"
"Solyc01g006380.2" 1.98290689173683 1.64917019244265 1.26207147094202 1.38818814694677 0.165079760654734 0.311886637203815 "black"
"Solyc01g006400.4" 4532.97402425217 6.21140925480139 0.615525796564778 10.0762576813617 7.03548620822295e-24 2.19351696063959e-21 "red"
"Solyc01g006430.3" 2915.2692674926 -0.628151025968471 0.178084884487711 -3.52724673950213 0.000419905258732627 0.00251015813998303 "black"
"Solyc01g006450.4" 366.842795241504 1.6349308075977 0.273229368540982 5.98309812163063 2.18932786689659e-09 5.49314956468951e-08 "red"
"Solyc01g006480.3" 85.2693231836756 0.129623320762962 0.241703287618234 0.536629551342561 0.591523527285897 0.73836772885151 "black"
"Solyc01g006490.4" 106.828064509812 -0.851677621749443 0.24802765637351 -3.43378634057562 0.000595213164730567 0.0033856235069703 "black"
"Solyc01g006500.4" 155.041515690178 0.294975517157169 0.225226038732141 1.30980417397842 0.190262090762483 0.346621276087818 "black"
"Solyc01g006510.3" 1131.68020434724 0.407369919966701 0.229675754937096 1.77372427561702 0.0761087689763771 0.174944343490329 "black"
"Solyc01g006520.3" 16.7657461932804 -0.262930883009766 0.434720582327752 -0.605138336728926 0.545087083459978 0.702309247256196 "black"
"Solyc01g006540.4" 632.036613447257 2.87673685282903 0.786451436385439 3.67936270355643 0.000233817527846943 0.00151104208806257 "red"
"Solyc01g006550.3" 21.5505835753576 -2.00529560972334 1.14434494584334 -1.7214598909656 0.0851674044128258 0.191009917620617 "black"
"Solyc01g006555.1" 39.2481780842986 4.73879174975745 0.701203522066499 6.51322236031926 7.35554976986947e-11 2.59074595760403e-09 "red"
"Solyc01g006630.3" 138.262556954568 0.59257308868069 0.207618013237722 2.85388757013921 0.00431878125602452 0.0177061393934493 "black"
"Solyc01g006650.2" 7.38447528546057 0.385451214036331 0.659451755181004 0.588857394870768 0.555956940245919 0.710287399071431 "black"
"Solyc01g006660.3" 4.29154148531724 -0.323579850006154 0.870567515105994 -0.371403436221951 0.710337066583371 0.825389045839243 "black"
"Solyc01g006670.2" 20.352722898488 0.426205957658142 0.558242902092771 0.764435304699223 0.444607876498722 0.616789882491514 "black"
"Solyc01g006680.4" 114.155649566411 0.158025048417827 0.360631456630211 0.438241880715163 0.661210951948094 0.790929760400536 "black"
"Solyc01g006690.4" 34.3185481743008 0.281513660026459 0.478430248017719 0.590790860397113 0.554660559555694 0.709348752725136 "black"
"Solyc01g006700.3" 282.982674925667 -0.0221159685503445 0.17732369784467 -0.124766642950949 0.900708296061624 0.948067746391129 "black"
"Solyc01g006710.4" 135.275360466779 0.178317620021525 0.1978007853716 0.901474713900953 0.367335972323084 0.545221468506428 "black"
"Solyc01g006720.4" 42.1406563518395 1.84742791970234 0.368629334400323 4.9978457038516 5.79743430481861e-07 7.93865102301113e-06 "red"
"Solyc01g006730.4" 3.13924402434268 3.04352591992128 1.06055486977935 2.65387837859566 0.00795725014340976 0.0293531888950435 "black"
"Solyc01g006740.4" 46.913960450832 0.903037800021004 0.322962759466124 2.79419240020797 0.00520295128342096 0.0207203955420127 "black"
"Solyc01g006780.4" 31.0143721419564 1.69911897951953 0.431708631273787 3.92545302566668 8.65666627936523e-05 0.000643178695399449 "red"
"Solyc01g006790.3" 28.2347640627089 1.38207962058065 0.366986807020737 3.75246747985549 0.000175102552259019 0.00117301543096654 "red"
"Solyc01g006800.4" 616.368535299288 -0.39700146416021 0.118590525220163 -3.34766338762322 0.000814959324604678 0.0043858889984435 "black"
"Solyc01g006810.4" 226.844134432324 0.988668892726509 0.205979401826687 4.79988771660928 1.58754611990269e-06 1.94519473472117e-05 "black"
"Solyc01g006820.2" 1308.11647793743 0.00463372681911867 0.234471303014393 0.0197227987005408 0.98426450358291 0.995335112177302 "black"
"Solyc01g006830.3" 878.166393746853 0.125614779854935 0.159793811175802 0.786122740960519 0.431795582660894 0.605181023449041 "black"
"Solyc01g006850.1" 13.89891223029 -0.0735520278897694 0.46735594780104 -0.158269143131751 0.874244721867508 0.93222755688525 "black"
"Solyc01g006860.3" 72.1066443327769 0.757467407788038 0.242867290843536 3.11917604989212 0.00181357565296862 0.00866584785785636 "black"
"Solyc01g006870.4" 206.31005586467 0.621555839075722 0.197875483688436 3.14095082167075 0.00168400307135455 0.00815313626823262 "black"
"Solyc01g006880.4" 226.627808165099 0.733363998259845 0.228018726534107 3.21619980684275 0.00129900356484962 0.0065732594608374 "black"
"Solyc01g006890.3" 283.71466699985 -0.622491655869566 0.294954517301201 -2.11029705722719 0.0348327769173741 0.0957410960082128 "black"
"Solyc01g006900.3" 1826.9871419101 0.192542620823664 0.212106096831728 0.907751786104592 0.36400937670143 0.541811517063797 "black"
"Solyc01g006920.4" 21.3437276278253 -0.541028784841127 0.393523871424056 -1.37459681786076 0.169256475706734 0.317931686567612 "black"
"Solyc01g006930.3" 98.7927990895768 -1.31028790613222 0.256002633736935 -5.11754527494977 3.09537774244167e-07 4.60799915339955e-06 "blue"
"Solyc01g006940.4" 383.501380250284 1.0170936110044 0.20367859482751 4.99334053175418 5.93437875219241e-07 8.09912317185035e-06 "red"
"Solyc01g006950.3" 35.2290217230895 -2.80711597046971 0.597809134466582 -4.67365948535884 2.95879744123829e-06 3.40743757010919e-05 "blue"
"Solyc01g006960.3" 348.377940418182 -0.202833637998704 0.185137543457138 -1.09561024339083 0.273249377041103 0.447069916191681 "black"
"Solyc01g006970.4" 320.574548815232 0.189717616376438 0.214134888341243 0.886005887408579 0.375614354692063 0.553299702273111 "black"
"Solyc01g006980.4" 247.211724267491 1.11522154138027 0.278771259709447 4.00005019194441 6.33290506162474e-05 0.0004911775287864 "red"
"Solyc01g006990.4" 491.475103234331 -0.342005384908394 0.199343082820288 -1.71565684989452 0.0862248667906193 0.192708628907643 "black"
"Solyc01g007000.4" 8.86718513149678 -1.89984663819486 0.944425701763512 -1.99139552154375 0.0464374212205369 0.120298331555641 "black"
"Solyc01g007010.2" 5.67416600671082 -2.63915151736031 1.2104529325043 -2.29698844178136 0.0216194290940567 0.0653460154820212 "black"
"Solyc01g007020.4" 14.1737045861934 -1.81826313273214 0.815788823264899 -2.21389186382742 0.0268362185680761 0.0777219051182527 "black"
"Solyc01g007030.3" 10.1044322568164 -1.11923233756149 0.970349516222655 -1.14704790361543 0.251361823184721 0.422639827356757 "black"
"Solyc01g007040.4" 25.4680187731502 -2.25088892187323 1.23685610426872 -1.78213743020054 0.0747268232336789 0.172561129826201 "black"
"Solyc01g007060.3" 58.1166341581964 0.967912151062193 0.293879910279465 3.29470279684561 0.000985258235539994 0.00518531670611921 "black"
"Solyc01g007070.3" 2138.68316366524 -0.131850757499621 0.104712020953828 -1.25917598621771 0.20796677322566 0.36949699009481 "black"
"Solyc01g007100.3" 111.759715962257 0.415117998563084 0.271682477598617 1.52731569726368 0.12668252799528 0.256784845384678 "black"
"Solyc01g007110.3" 445.606008393281 -1.65203482990986 0.211642701520803 -7.80534082295111 5.93409579972911e-15 4.80802489322716e-13 "blue"
"Solyc01g007120.3" 151.790396025399 -0.279118992641633 0.243653589654235 -1.14554587761817 0.2519831023589 0.42333247424535 "black"
"Solyc01g007130.3" 91.7832354358325 -0.592827049114424 0.229891392981559 -2.57849237020124 0.00992324911330282 0.0350537107657409 "black"
"Solyc01g007140.3" 22.5950817630291 -0.0109241229147453 0.527158132920956 -0.0211577059021514 0.983119852523564 0.994916808629338 "black"
"Solyc01g007150.3" 746.939189920387 0.15537968663703 0.17768042368863 0.874462759023444 0.381866292595056 0.559453768718271 "black"
"Solyc01g007160.4" 13.9621723191168 0.238690898354998 0.45510304564193 0.520354473342648 0.602816535255984 0.747597529737306 "black"
"Solyc01g007170.4" 5.17854391361711 2.04716342994063 0.990477845136758 2.0156712542916 0.0438343634080085 0.115023120263795 "black"
"Solyc01g007180.3" 13.2763686393061 0.0900264814216778 0.475145003409819 0.189653376275465 0.849580757959413 0.917284101833456 "black"
"Solyc01g007190.3" 92.8947653922529 -1.73262358928757 0.521519854004226 -3.31931693924336 0.000902379478906368 0.00479219609795379 "blue"
"Solyc01g007200.2" 2.91228928410921 -0.692170440907066 1.02701525063778 -0.671317379455933 0.502018365428546 0.666852933703976 "black"
"Solyc01g007220.4" 1948.57186975355 -1.26169537150371 0.323029546189371 -3.90565210654923 9.39716257558624e-05 0.000689659168526816 "blue"
"Solyc01g007230.4" 67.9440620466712 -0.986305034980513 0.305155052738288 -3.23184946284927 0.0012299183111698 0.00626387464861361 "black"
"Solyc01g007250.4" 62.137383529767 -0.0579753292400855 0.29486904149577 -0.196496063533557 0.84422191345725 0.913739992517484 "black"
"Solyc01g007260.3" 4.38968350783943 0.43687531080624 0.886913058034445 0.489809279708222 0.624268863537361 0.763856469507095 "black"
"Solyc01g007263.1" 2.6625620674751 2.21140861759979 1.24303632865468 1.78102895853329 0.0749077200672738 0.172939897923082 "black"
"Solyc01g007267.1" 46.5154145916991 0.194511926692305 0.308159820016246 0.630647977891402 0.528270720909625 0.688737614191083 "black"
"Solyc01g007740.4" 259.620693989937 0.748865517539075 0.198439452983555 3.77383863518378 0.000160754760656896 0.00109261002609605 "black"
"Solyc01g007750.3" 49.6202433840799 1.14694154082141 0.299874414655287 3.82234573254042 0.000132188176463818 0.000924744558308142 "red"
"Solyc01g007760.3" 112.205742111764 -0.311830703187649 0.252231503211173 -1.23623466269786 0.216371349674534 0.380296347164389 "black"
