"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ortho_2535" 25.1353855386691 -0.191266902958976 0.339346746001044 -0.562430100570452 0.573823015529829 0.747789057480238
"ortho_2534" 42.6270541918362 -1.07407356990879 0.473935159259485 -2.2834832033301 0.0224019211496815 0.0784530472686117
"ortho_4834" 161.258186462763 0.46812132302277 0.241309970850474 1.93986449240255 0.0523961603297818 0.149794289558606
"ortho_1389" 237.524920998634 0.497917221432007 0.146192711545049 3.40583379811686 0.00065962322154557 0.00473363511868465
"ortho_1388" 44.5033080581151 -0.822292175442961 0.344389446279427 -2.38557593571348 0.0170524015386764 0.0636644130903119
"ortho_1387" 59.4906318024512 0.705025100410956 0.269108850749001 2.61982233736179 0.00879755866080614 0.0385998584143556
"ortho_1386" 61.0232644856448 -0.560086265363282 0.264023457984195 -2.1221083767766 0.0338286381244857 0.107732571507388
"ortho_1385" 33.42000656162 0.36587487929063 0.395344377069099 0.925172475873238 0.354876198209965 0.560860702956697
"ortho_9805" 241.212016065515 -0.198056674853474 0.192533568092782 -1.02903862231133 0.303461526174067 0.510797723157634
"ortho_7015" 127.718264172591 0.107507514709952 0.24948683034038 0.430676695302287 0.66670346626873 0.812556844036212
"ortho_976" 12.3079543520626 0.639209073661532 0.498127450477731 1.28320492257921 0.199420291838697 0.38713687099727
"ortho_974" 43.7545831019015 0.127119200541808 0.34429750946996 0.369185218110607 0.71198967309766 0.839360789613112
"ortho_973" 25.0656287176383 -0.149122413089539 0.427807587503605 -0.348194777589751 0.727693909565007 0.849156164134967
"ortho_972" 9.31203263986658 0.0817175502220399 0.552386094084062 0.147237305215144 0.882944716157308 0.939765693366023
"ortho_971" 4583.33290907549 1.48998358716325 0.35225452757342 4.23002940067038 2.33660771374544e-05 0.000282259545221061
"ortho_970" 119.613406060218 0.017242353675711 0.439997126067819 0.0382819289807584 0.969462898808554 0.988133344620948
"ortho_969" 18.4613396652478 -1.17233107447438 0.474766781974636 -2.46662557610401 0.0136392894304237 0.053794831344587
"ortho_968" 47.3467079081858 0.348888003835527 0.299492773341979 1.16488900625743 0.244063924136941 0.442704532575545
"ortho_1895" 153.913998014624 0.16375314857163 0.703072408939802 0.230125563894758 0.817994200800338 0.903924689074418
"ortho_1894" 96.8684073739633 -0.666302623815357 0.254870046079757 -2.61426169856892 0.00894205150604369 0.0390718741760464
"ortho_1893" 41.7750287372789 -0.704456224358484 0.279580810053249 -2.51499001381828 0.0119035755419807 0.0483914919296652
"ortho_1892" 166.753454949966 0.228069536267474 0.183664554392163 1.24179325351881 0.214312852542911 0.406308361888057
"ortho_1891" 84.395787168132 1.06529429864166 0.383532157424785 2.77546141837417 0.00551234392470133 0.0267498729824475
"ortho_1109" 10.7072847544975 -0.230597596849817 0.609884627842157 -0.38111833684193 0.703115441578667 0.833540747485392
"ortho_1110" 77.2217484955116 -0.264992600850763 0.271796080093256 -0.974836774771907 0.329641232229032 0.536601682913387
"ortho_1111" 196.023372707827 -1.65777376598589 0.184906535697042 -8.95992759356026 3.24891679225636e-19 4.91282632086193e-17
"ortho_7834" 777.701993906781 0.312144190763917 0.178002117912447 1.75359710314637 0.0794995677586978 0.203867969588812
"ortho_1114" 2.91257277059992 -0.79296213781444 0.829859153926154 -0.936864749483839 0.34882813367974 0.555239969172939
"ortho_4618" 62.103317488578 -0.261824736118341 0.276730073621488 -0.947077939211319 0.343599065226143 0.550330411260635
"ortho_4617" 32.4016274081215 -1.48691000968456 0.3822465793412 -3.88132840338464 0.000103887441906488 0.00100539298064473
"ortho_4616" 138.508855471207 0.0426864916397771 0.294738073350836 0.144253564203773 0.885300245095746 0.941109610169176
"ortho_164" 1.69244685632496 -0.277119866413344 0.977820296825101 -0.271111343979809 0.786305396975904 0.883550172716554
"ortho_4615" 190.971968568269 0.32303429940935 0.204346604005208 1.58076917886394 0.113930824142535 0.262735898376631
"ortho_4614" 81.3824081993822 0.875065842311988 0.339912314399903 2.57569962220584 0.0100037509442238 0.0425046477650211
"ortho_7733" 457.960862134899 0.813650190338449 0.206038980168276 3.94899376728149 7.84803948122463e-05 0.000788868546306178
"ortho_3567" 130.735314574919 -0.157109188181105 0.217452713350878 -0.723458167848174 0.469398445664289 0.663768724866404
"ortho_3568" 12.3722475862635 -0.467145630013606 0.56955797534059 -0.823142369861572 0.410427036770612 0.612422228612078
"ortho_3569" 163.45203008797 -0.0592792184414682 0.243955348865866 -0.243431172078378 0.807671398119088 0.896499724675455
"ortho_3570" 135.551473492705 -0.203694058878864 0.236399941051956 -0.861206611849264 0.389124259157094 0.592964589984213
"ortho_3571" 10.3111976997656 -0.220145402451709 0.545074599762847 -0.395731960294992 0.692302775300355 0.827090843854882
"ortho_3572" 418.744215300423 -0.442163634608679 0.302458564552338 -1.46219227079304 0.143688529083383 0.305870906052811
"ortho_3573" 118.767224472558 0.366844985863467 0.248175636398632 1.4781893686425 0.139357098701457 0.299816034503034
"ortho_3574" 83.7145180661469 0.0428510822682422 0.262603788396826 0.163294088111331 0.870286888432978 0.933568453414043
"ortho_3575" 20.1783049321763 -0.05638305642265 0.402688566201385 -0.140292261947916 0.888429077932983 0.943350148205204
"ortho_924" 150.974198289847 -0.333838220929873 0.366736264956154 -0.913706758222856 0.360870951918814 0.566423581250883
"ortho_1590" 76.1163464790241 0.638060508600393 0.22684887137404 2.81090248534951 0.00494027562769105 0.0244931229597704
"ortho_5539" 93.4904444265046 -0.330769602397609 0.304453821182495 -1.08637416140716 0.277313488349406 0.481799470525804
"ortho_1391" 55.5356244872511 0.888396963926323 0.394769081955666 2.24538761714192 0.0247432596566384 0.084452205873605
"ortho_1392" 420.352715790306 0.806818683792795 0.196901590608522 4.09720376854618 4.18170781509718e-05 0.000462884990565267
"ortho_1393" 215.357292619154 -0.024844544315907 0.198797033308334 -0.125541765989038 0.900094662091304 0.948812875389905
"ortho_1394" 60.9302696582117 0.286792844699132 0.346757399669309 0.826999284323797 0.408237467123587 0.61076941777066
"ortho_1395" 408.992897100967 0.346497775842381 0.20543307224765 1.68664301282523 0.0916720159626452 0.225465765661249
"ortho_3071" 76.4878907112814 0.579097207863518 0.23324852500923 2.48220071404047 0.0130573703396877 0.0521555717153188
"ortho_4992" 288.17736763282 -1.10020974816152 0.252948504732059 -4.34931407013798 1.36564012463189e-05 0.000178460502706525
"ortho_4993" 334.518662493908 0.124609006578149 0.160007084867853 0.778809399291274 0.436092000065887 0.635691258684951
"ortho_4994" 42.7400164494199 -0.12400922945159 0.276952536018818 -0.446792924711304 0.655024580297678 0.805277024674904
"ortho_1596" 36.3100052663943 2.02833748446387 0.5690395003132 3.54624982023123 0.000390755577023721 0.00306097893268906
"ortho_3106" 2.00228792153175 -1.04992034961701 0.987300396298885 -1.03277826241175 0.301707678662517 0.509240706181821
"ortho_3105" 372.887384555945 -1.00305292215547 0.236758888766743 -4.23602477979811 2.27511680708745e-05 0.000276012738143503
"ortho_3104" 46.3509068628384 0.955409508519372 0.321420420982551 2.97145242833086 0.00296394788435809 0.0161614363713743
"ortho_3103" 307.028045916942 1.06136176551772 0.265719259645188 3.99292948156414 6.52619816908864e-05 0.000678084001175983
"ortho_1097" 63.8564085487957 -0.430857918767442 0.280828254315965 -1.53545658640982 0.124671713201645 0.278701179353624
"ortho_3667" 39.8397037576242 -0.486176935309639 0.395476664603048 -1.23383402919751 0.217264756273861 0.410485933986403
"ortho_1095" 106.099924290721 0.0247427696284311 0.227774042207595 0.108245071838551 0.913801292813671 0.955317203400761
"ortho_1094" 154.687455993738 -0.361980255547438 0.245038631058702 -1.48002673571221 0.138866111832053 0.299291991599344
"ortho_1093" 1.50189990318773 0.926381813755018 0.977201676272886 0.906520700283209 0.364660313396491 0.570784387031697
"ortho_1092" 41.2204675603607 -0.0882819979687922 0.330817154158808 -0.267019235027341 0.789454351210176 0.88520914274997
"ortho_1091" 9.83636140023173 2.52492096297618 0.703335979368872 3.46928549645341 0.000521844592929358 0.00385911618910509
"ortho_1090" 264.517786498796 0.0156999491999945 0.157092622946865 0.0998940587024254 0.920428433227219 0.95893323516086
"ortho_1089" 85.9138932996505 -0.148671800978556 0.256365084267194 -0.578963082021849 0.562614083875759 0.738867255313265
"ortho_1087" 132.778145527962 -0.212693137132887 0.269230311806241 -0.790659459493796 0.42914273932948 0.62904287980648
"ortho_1086" 51.6260624535871 -0.196718406013155 0.304180101280641 -0.646564372598142 0.517913922402288 0.704135021576786
"ortho_1085" 84.7139297765016 -0.575859085736716 0.27619741993316 -2.08749545445539 0.0368433715164509 0.114685383017939
"ortho_2566" 39.0153224696021 0.0989236510387766 0.370699242637327 0.266204188426756 0.790081957479058 0.885780895864044
"ortho_2565" 17.2924572679086 -0.378686999379304 0.407686891143497 -0.92207216585954 0.356490934416332 0.562124420495115
"ortho_1292" 271.158701615093 -0.00391030036263172 0.237413266880831 -0.0164377459558283 0.986885166893645 0.996772852248973
"ortho_1293" 3.90149296431296 -1.38249550433961 0.827770695778105 -1.6407872823877 0.100841579116772 0.241085966109776
"ortho_1294" 127.147865979803 -0.346573777571805 0.220807765505205 -1.57048542497557 0.116302222583691 0.266103004819967
"ortho_1295" 89.9762416574937 0.58600796530625 0.21434040557775 2.73344738880858 0.00626751353382482 0.0295673006152806
"ortho_1296" 205.870633463261 -0.0665120044780229 0.236966602704783 -0.280549941922474 0.779055615029035 0.879723022811824
"ortho_1297" 123.112432362346 -1.49487061157548 0.251958260439513 -5.92907337226968 3.0464894565965e-09 9.80900103363466e-08
"ortho_1298" 496.569768621835 -0.197928855290273 0.23815944702472 -0.830387940431836 0.406319481731215 0.609299339702485
"ortho_1299" 9.74099301448155 0.363760763093114 0.585160957564821 0.621238196986912 0.534442910792441 0.717816648376938
"ortho_1300" 80.203027063501 -0.778646455561743 0.333219577010665 -2.33881653463586 0.0193449306111241 0.0703965932165873
"ortho_9555" 18.7545518260272 2.98559506051304 0.456343759999846 6.42414798661771 1.32610148167975e-10 5.78836461178563e-09
"ortho_9554" 62.8086315989385 0.795605518987305 0.283002328744652 2.8102993765985 0.00494954362657117 0.024510371596377
"ortho_9553" 105.114428993152 -0.229128986589508 0.390268813051027 -0.590564823719051 0.554812039883618 0.732818254290083
"ortho_9552" 16.8772136045874 0.301037824424749 0.58034592906688 0.518211425023148 0.60431076429487 0.770369998492004
"ortho_7247" 5.53564831846356 -0.0115894184249936 0.658344399954971 -0.0138049119204449 0.988985623761759 0.997092907367095
"ortho_5079" 155.774398538951 0.0839155538785049 0.198251990655038 0.422980775696189 0.672309287209208 0.816217210621874
"ortho_5078" 8.14165967960606 1.25984271106664 0.620543815426273 2.0140035221004 0.0440091637054235 0.131638854912584
"ortho_5077" 74.0310845312713 0.229735751900868 0.311922606529483 0.736503864998052 0.4614241163091 0.658491665284943
"ortho_5076" 61.0352339419875 1.58151379135577 0.30822027436435 5.1247635445822 2.97911378749288e-07 6.10826526694667e-06
"ortho_5075" 132.95653950889 -0.130326778029193 0.260896144695458 -0.499605694419851 0.617352747461428 0.779640774026499
"ortho_5806" 3.64532805575351 0.102851506031324 0.924365316405796 0.112550637060613 0.910386822193987 0.953699412549065
"ortho_5805" 0.504835414577163 0 1.08856241422384 0 1 NA
"ortho_5803" 383.889498340037 0.172802146477886 0.210713476035966 0.820134188027547 0.41213961444689 0.613572126430427
"ortho_5802" 177.317532378573 -0.574652263294057 0.479759861042278 -1.19476546660191 0.232178676202742 0.42787574104131
"ortho_5801" 90.094301567857 0.0485975781809049 0.245203886137742 0.198083743756298 0.842979543433518 0.91782695092682
"ortho_5800" 337.696912730308 0.526199115151059 0.174087164906527 3.0225573341744 0.00250648596763557 0.0140695678005118
"ortho_5799" 270.684880385405 0.173808223289732 0.173362030348011 1.00256269433377 0.316071902970929 0.52315760024139
"ortho_5798" 149.748213019756 -0.226666967130498 0.18175692414973 -1.24748367396206 0.212220202820942 0.403566287331628
"ortho_929" 80.0197700794718 0.420070207893905 0.285984145943378 1.46829745534615 0.142023441855511 0.303539303121502
"ortho_930" 20150.258305024 -1.6157505965051 0.254515798931429 -6.34997209652706 2.15353986347571e-10 8.85251240966618e-09
"ortho_931" 365.779435638966 0.222116141886134 0.20435330629264 1.08678201220745 0.277133159143671 0.481700060891285
"ortho_932" 41.0561620724049 0.462657011206357 0.392038643091441 1.18015005165603 0.237940540712991 0.434665473326446
"ortho_933" 116.871313460987 -0.687225409819689 0.298521176881846 -2.30267261446045 0.0212972701427833 0.0758443578484402
"ortho_934" 217.29057920648 -0.0681726671614193 0.220881418665864 -0.309227710762684 0.757148316047603 0.867009052101569
"ortho_935" 52.4452785247743 -0.513321088909774 0.60374552860093 -0.883562290714898 0.376932542815534 0.582032234238136
"ortho_936" 29.9635557698262 0.156487258579624 0.934753604573561 0.151963562065349 0.879215675074673 0.938524818331716
"ortho_937" 1078.82476788368 0.35746738953887 0.141075392652683 2.533869340889 0.0112810786503539 0.0464631196552514
"ortho_938" 268.062344948211 -3.01288240853847 0.33757468918295 -8.88833655118972 6.20305505569366e-19 9.21534565116033e-17
"ortho_939" 98.5321348119117 -0.133713798202134 0.217082945156717 -0.615484399322354 0.53823486894288 0.721193442690444
"ortho_940" 89.9842637370462 -0.559151526810064 0.313130996332352 -1.78810343318 0.0737593218288464 0.192835423663684
"ortho_5065" 8.04095371440983 0.969697261997445 0.631315825114682 1.52353762751201 0.127624254309888 0.282615634282461
"ortho_8496" 35.7904122769861 0.38256629987062 0.350674786986748 1.09071379047534 0.275398840576759 0.479851313169546
"ortho_7214" 149.666319756133 -0.124475303112515 0.203455019554197 -0.611694982422998 0.540739582237574 0.723162932211814
"ortho_7213" 100.354902113714 0.484282990497469 0.281407143855018 1.72095740942776 0.0852585527226257 0.214234250580176
"ortho_7212" 56.3144549738662 0.742088414945208 0.314678217722652 2.35717525123008 0.0184145540325141 0.067562583859328
"ortho_1277" 1285.55661892798 -0.185635998389378 0.162991564793146 -1.13881287494761 0.254781210612291 0.454617740151926
"ortho_1278" 84.6568276578602 -0.325386789750242 0.210369488172647 -1.54452472796117 0.122461265495148 0.275139823882439
"ortho_1279" 312.529474266164 -1.0099723373663 0.207165807860223 -4.87524184573719 1.08675231073318e-06 1.89744712727599e-05
"ortho_1280" 6.73330193177208 -0.401347369639256 0.672481569137233 -0.585893860532636 0.557946843323582 0.735128834028713
"ortho_1281" 76.6348450254691 0.118945980923401 0.3243133751955 0.366460724646156 0.714021314496123 0.840585637585593
"ortho_1282" 32.5701491320082 0.172985325544153 0.313908707657218 0.551311569954488 0.581420108509404 0.751994627293661
"ortho_1283" 38.7305652087112 -0.0116114213280156 0.323289950779591 -0.0376365435937231 0.969977470977686 0.988258650400934
"ortho_1285" 44.0674628000816 -0.115164213857312 0.330026320620252 -0.349250499312319 0.726901257175771 0.848918083063199
"ortho_6994" 532.449714541867 0.386945507505532 0.263642923533146 1.4678332365237 0.142149526916817 0.303586934156774
"ortho_7936" 13.8855938485363 0.73181735496593 0.459715144454893 1.58692278325295 0.112530134143946 0.260570187566568
"ortho_8093" 37.7158180162647 -0.383980337999468 0.339571492110826 -1.13272364207428 0.257330326110719 0.457596220391762
"ortho_8094" 107.289262024796 1.75547417361626 0.236459337047522 7.41703436995354 1.19771873743188e-13 9.47876847530198e-12
"ortho_8096" 66.0089469589031 0.819853728003465 0.251470079618702 3.25871668430404 0.00111917372934414 0.00736948922246205
"ortho_8097" 51.7582107204318 -0.396045801781014 0.495782357177714 -0.802163304614392 0.422458499951009 0.623128127083286
"ortho_8098" 25.6993153549394 2.29265566207827 0.442108433521596 5.14561526512546 2.66645413841783e-07 5.53419942257897e-06
"ortho_8099" 6.38381189713639 0.0785424681651134 0.620866280264797 0.131908819728642 0.895056412456769 0.945762128859985
"ortho_1890" 2.95794953827079 1.71906595637102 0.865173586848106 1.86259807125679 0.0625188359210184 0.171108436515573
"ortho_1889" 31.6498077815663 -4.18244692829286 0.848966364387539 -4.84540315399107 1.26354836121824e-06 2.18361786179511e-05
"ortho_1887" 457.90525520078 -0.56358844874588 0.192287626590519 -2.93035304168166 0.00338577098382475 0.0180205585738705
"ortho_3576" 55.9822540317937 -0.504033905586263 0.459802829559634 -1.09488256126024 0.273568089919541 0.477538711270938
"ortho_3577" 3.86622366951265 -2.31746562438262 0.813366675035232 -2.66348180647104 0.00773365937953177 0.034852915181413
"ortho_3578" 56.8654619350174 -0.259048972056475 0.288396147980165 -0.899098445002127 0.368600226301975 0.573933530026311
"ortho_3580" 84.0732373606717 -0.230712342536785 0.263992448921595 -0.874868552485558 0.381645431724732 0.586635236130883
"ortho_3581" 95.1880578319313 0.555301299364729 0.200357866240563 2.77108310615638 0.00558701651258709 0.0270016747467489
"ortho_3582" 231.895177426764 0.923057958042608 0.240627336945616 3.8348845921397 0.000125623265415411 0.00118990806659698
"ortho_3583" 115.684990620428 -0.0404798068691118 0.23073791278298 -0.17571260172227 0.860519734601196 0.927936695718465
"ortho_3584" 137.900918334428 -0.143709128939529 0.200113318323227 -0.718546193984539 0.472420575910051 0.665855099335272
"ortho_3585" 183.904522602908 -0.188274471030459 0.196683178439255 -0.95781297369194 0.338157075943035 0.544912296686132
"ortho_3586" 87.9075436345529 0.311261647046435 0.218969173714051 1.42141827590971 0.155195196494975 0.323135707872989
"ortho_1037" 154.271716815787 0.600365876978933 0.288028108197552 2.08412473157755 0.0371488229723967 0.115356154356529
"ortho_1036" 73.9722758751864 1.16680670811982 0.259819796201524 4.48738835040483 7.21015753669284e-06 0.000101590039967912
"ortho_1035" 90.9973582175818 0.899455794217204 0.252933893246546 3.55390556309162 0.000379555479111853 0.00298921367020938
"ortho_1034" 31.6845916919377 0.186350356472292 0.36382244745533 0.5123647867722 0.608395730777559 0.773298720594041
"ortho_1032" 1.21636231563825 0.12339594874176 1.05025460640896 0.117442953760916 0.906509047386382 0.952396850281375
"ortho_1031" 50.2347998165371 0.389482120765112 0.412086881519652 0.945897695131522 0.344200769202437 0.550773264097929
"ortho_1030" 48.3782541380552 -1.60088186920986 0.400693533407827 -3.9791818542282 6.91528312398382e-05 0.000712391940315024
"ortho_1029" 12.1679663250455 0.282518762285188 0.615295722194971 0.459525145002492 0.645857099412692 0.798411374865208
"ortho_1028" 22.0390146743782 -0.0700834003160101 0.397012004013237 -0.177434923213764 0.859166777738513 0.926923719440658
"ortho_1027" 1428.47717292581 0.0444683959550012 0.191781775118503 0.2317537489633 0.816729282013591 0.903119216610034
"ortho_1026" 952.359505789593 -1.48183462257696 0.358413621529024 -4.13718979615815 3.51585284253507e-05 0.0003985574547602
"ortho_1025" 44.0372124187121 -0.0334833307118081 0.347918303761723 -0.0955834976977949 0.92385137211266 0.960592455297121
"ortho_1024" 209.470507015171 0.223027455373428 0.224176548237669 0.994952043211204 0.319759589225754 0.526644123005108
"ortho_1023" 59.868252634564 -1.11906452123596 0.275754317362369 -4.0557618173816 4.99711619252069e-05 0.00053699974515565
"ortho_1022" 3.99091478140931 1.04202521136376 0.733099194323825 1.39877432423115 0.16188066811468 0.332800557804106
"ortho_1021" 476.248508575965 0.095797352497717 0.164723120759579 0.581633741381766 0.560813410450391 0.737631491723363
"ortho_1020" 45.0605033344322 0.0131848487843768 0.335768892635376 0.0375422448990722 0.970052657313718 0.988258650400934
"ortho_1019" 127.215630537817 0.234871439642111 0.32420937808599 0.724124213256018 0.468989480637646 0.663559385470273
"ortho_1018" 319.024034626289 0.597089193575355 0.219104589818131 2.72492593688336 0.00643159126015662 0.0301565419662272
"ortho_998" 43.5037165652215 2.81882489546765 0.372857270327324 7.50749694340457 6.02685912931903e-14 4.86051839114986e-12
"ortho_999" 1.54563966286082 -0.14367247099631 1.03227147655057 -0.114084954770272 0.909170448704318 0.953370289669215
"ortho_1000" 12.9707489037469 0.561919421669607 0.536457177233768 1.04691843245197 0.295137199790376 0.501687871114106
"ortho_1001" 1749.34899887418 0.00299349857725095 0.127229870091079 0.0235468744902212 0.981214048400196 0.994722921328009
"ortho_1002" 142.269018851063 -0.504544809124789 0.186202696513127 -2.71033779465803 0.00672147156344441 0.0311705483018879
"ortho_1004" 75.4680787868411 -0.71527737345578 0.275647486820228 -2.59389912501944 0.00948943245411092 0.0408146297003593
"ortho_1038" 12.2558600304122 0.0735457296256973 0.57363469466106 0.125286699228692 0.900296581690822 0.948812875389905
"ortho_9182" 1.31702097514176 1.34749488230138 1.11486482658882 1.22098239608785 0.222092685125174 0.415987803061264
"ortho_1694" 5.67946355384395 -0.684419371089899 0.738231662934022 -0.939795851857986 0.347322287001126 0.553670378173625
"ortho_1108" 63.8130307402212 0.339978112334503 0.253399907595831 1.34164015356001 0.179712700202027 0.360105808166296
"ortho_1107" 119.028167614034 -0.622951269152303 0.293219088506412 -2.12470177852398 0.0336115049706142 0.107202344290456
"ortho_1106" 242.070658129747 -0.334714323248946 0.196943711804279 -1.69988912352285 0.0891517831434661 0.22165617711766
