"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "color"
"Solyc01g006340.3" 79.8107397120557 -0.216054761961381 0.307877222636495 -0.701591704527409 0.482933826432866 0.723617026109002 "black"
"Solyc01g006350.4" 631.778171231011 -0.367814181795427 0.20793763091182 -1.76885672242997 0.0769177879788957 0.240909999839377 "black"
"Solyc01g006360.4" 364.349461826551 -0.369754564746228 0.254752125800427 -1.45141400848296 0.146664611298273 0.369079283544185 "black"
"Solyc01g006370.3" 1581.51186921083 -0.232694779243324 0.231468269237488 -1.00528936606844 0.31475753406188 0.575583461187456 "black"
"Solyc01g006400.4" 4532.97402425217 0.31090145492688 0.610643624634102 0.506635352185512 0.612410698564284 0.812406050114086 "black"
"Solyc01g006430.3" 2915.2692674926 0.43418276227708 0.178011608231876 2.43906155770045 0.0147254595987315 0.0746201538333036 "black"
"Solyc01g006450.4" 366.842795241504 0.350418476984241 0.267012008695963 1.31210026838109 0.189486305456124 0.429359289341265 "black"
"Solyc01g006480.3" 85.2693231836756 0.250546940130181 0.232858444469823 1.07599193800127 0.281930861994853 0.540813200556526 "black"
"Solyc01g006490.4" 106.828064509812 0.313117015562003 0.249014257247664 1.25838293753508 0.208253299547596 0.454974690387363 "black"
"Solyc01g006500.4" 155.041515690178 -0.428020198685581 0.222960537774325 -1.91966909240665 0.0548997106592362 0.190966224927563 "black"
"Solyc01g006510.3" 1131.68020434724 -0.343387163814205 0.229149378742323 -1.49853291355544 0.133994847875296 0.348507416590005 "black"
"Solyc01g006520.3" 16.7657461932804 -0.590259738823037 0.443741199628252 -1.32952664120096 0.183674282386963 0.420955102617439 "black"
"Solyc01g006540.4" 632.036613447257 -1.11510964329359 0.773068806081297 -1.44560184590497 0.148288908618023 0.371688631670221 "black"
"Solyc01g006550.3" 21.5505835753576 -1.6590279056555 1.16967661800461 -1.49130154832527 0.13588234262577 0.352009781331609 "black"
"Solyc01g006555.1" 39.2481780842986 -0.0669205611859873 0.546044809949252 -0.122937677660339 0.902156449455407 0.961889699314296 "black"
"Solyc01g006630.3" 138.262556954568 0.423181939444967 0.197679385961925 2.14018277548238 0.0323399986124825 0.133329426814304 "black"
"Solyc01g006650.2" 7.38447528546057 0.263769122626728 0.610082236743473 0.432520568931373 0.665363106000948 0.842103534893515 "black"
"Solyc01g006660.3" 4.29154148531724 0.629509449857459 0.837192320683809 0.75516700181504 0.45014878526665 0.6979640033046 "black"
"Solyc01g006670.2" 20.352722898488 -1.55489369807513 0.591742707579788 -2.62450658439638 0.00867746148028032 0.0494242405334433 "black"
"Solyc01g006680.4" 114.155649566411 -1.31343038800077 0.367470792954502 -3.5750245882016 0.000350194982908009 0.00392987687913244 "blue"
"Solyc01g006690.4" 34.3185481743008 0.276173147889033 0.460689594411049 0.600086911372262 0.548448314995401 0.772611328561635 "black"
"Solyc01g006700.3" 282.982674925667 -0.00268518310008001 0.175755411008376 -0.0153020559996605 0.98779120222546 0.997555200929501 "black"
"Solyc01g006710.4" 135.275360466779 -0.374731762100097 0.195741942498504 -1.91436819934696 0.0555731258885839 0.192024385666807 "black"
"Solyc01g006720.4" 42.1406563518395 0.959966252156365 0.307196293468414 3.12020210291043 0.00180726995437722 0.0144623933515137 "black"
"Solyc01g006730.4" 3.13924402434268 -1.64682509606603 0.915355909790224 -1.76954788177055 0.0768024876029068 0.240702603741591 "black"
"Solyc01g006740.4" 46.913960450832 -0.156557929108414 0.307049012047426 -0.510115565333929 0.609970500985246 0.81086889043959 "black"
"Solyc01g006780.4" 31.0143721419564 -0.801585908524241 0.408288451988197 -1.96157691893601 0.0498117616500453 0.178760979972061 "black"
"Solyc01g006790.3" 28.2347640627089 -0.466924823379498 0.339486540085742 -1.37455508804629 0.169269420517188 0.402012872086425 "black"
"Solyc01g006800.4" 616.368535299288 0.0643967841041942 0.118327693169306 0.544266268224569 0.586258255640223 0.79674090018826 "black"
"Solyc01g006810.4" 226.844134432324 0.157078580434628 0.197586622432564 0.794836246751216 0.426708763290376 0.679497552874425 "black"
"Solyc01g006820.2" 1308.11647793743 0.213493444142373 0.234139547875005 0.911740821160245 0.361905169593087 0.620898712985625 "black"
"Solyc01g006830.3" 878.166393746853 0.446230808624811 0.158406333174629 2.81693876172275 0.00484837690605003 0.0315337405136198 "black"
"Solyc01g006850.1" 13.89891223029 -1.29190939092821 0.497260051292528 -2.5949496558287 0.00946047751493261 0.0527806390594193 "black"
"Solyc01g006860.3" 72.1066443327769 0.105337427996595 0.224433212689855 0.469052990800498 0.639031759398339 0.828317356731924 "black"
"Solyc01g006870.4" 206.31005586467 -0.170497928131004 0.193190532037933 -0.882605072328868 0.3774496870446 0.634619413233104 "black"
"Solyc01g006880.4" 226.627808165099 -0.839731928662673 0.226124069399739 -3.71349242788709 0.000204418583979431 0.00250460646054997 "black"
"Solyc01g006890.3" 283.71466699985 1.33335641889537 0.293086361885213 4.54818077483151 5.41116455692394e-06 0.000119802938993928 "red"
"Solyc01g006900.3" 1826.9871419101 -0.330759349806644 0.21194870436414 -1.5605617132134 0.118627198310451 0.322747951228647 "black"
"Solyc01g006920.4" 21.3437276278253 -0.567026009306834 0.408110320870984 -1.38974926774503 0.164605028381697 0.395697578031295 "black"
"Solyc01g006930.3" 98.7927990895768 1.34976556428673 0.253071145120205 5.33261502417555 9.68084083700691e-08 3.2741271354953e-06 "red"
"Solyc01g006940.4" 383.501380250284 0.0932415932609558 0.199337515845153 0.46766157628339 0.640026622815696 0.828861308057879 "black"
"Solyc01g006950.3" 35.2290217230895 2.06121997776476 0.599411375502603 3.4264958122881 0.000611423189723751 0.00608198645518312 "red"
"Solyc01g006960.3" 348.377940418182 -0.14889552849241 0.184903188423237 -0.805247506450709 0.420676867204081 0.674019165216982 "black"
"Solyc01g006970.4" 320.574548815232 -0.573308048732543 0.21396019217632 -2.67951529778183 0.00737288342407746 0.0434183372100581 "black"
"Solyc01g006980.4" 247.211724267491 0.390184011704037 0.272696228539438 1.43051190012944 0.152570152844761 0.377976271558832 "black"
"Solyc01g006990.4" 491.475103234331 0.211279167346812 0.19869525705564 1.06339674903706 0.287602066439648 0.546825834572078 "black"
"Solyc01g007000.4" 8.86718513149678 2.88631673912782 0.929271353454897 3.03916241379712 0.00237236919836186 0.0178779847080546 "black"
"Solyc01g007010.2" 5.67416600671082 5.8539558132307 1.14052545757389 4.8308894144163 1.35924487719022e-06 3.50828256723201e-05 "red"
"Solyc01g007020.4" 14.1737045861934 3.04240501153494 0.800831592599603 3.74153054958357 0.000182902938647443 0.00230876708140813 "red"
"Solyc01g007030.3" 10.1044322568164 2.63693404140683 0.950613225705117 2.72053135833958 0.00651770896958865 0.0395579762213647 "black"
"Solyc01g007040.4" 25.4680187731502 2.64642419379295 1.23550705659766 2.08217242977686 0.03732672260672 0.146880840652642 "black"
"Solyc01g007060.3" 58.1166341581964 -0.123879642082312 0.268179976944396 -0.461881104041484 0.644166585352165 0.831443735442333 "black"
"Solyc01g007070.3" 2138.68316366524 -0.382470950962885 0.104806880362774 -3.64928652739973 0.00026296966359583 0.00308887001263222 "black"
"Solyc01g007100.3" 111.759715962257 -0.577394516814963 0.269984196990378 -2.13842266670513 0.0324824544349928 0.133694121576626 "black"
"Solyc01g007110.3" 445.606008393281 0.82047862189675 0.212357974188638 3.86394604949774 0.000111569873716538 0.00152618873279192 "black"
"Solyc01g007120.3" 151.790396025399 0.276048450779796 0.241448300324839 1.14333382650491 0.252900015633502 0.508015755148949 "black"
"Solyc01g007130.3" 91.7832354358325 -0.268359697293315 0.233169693076852 -1.1509803892293 0.24974030348294 0.505230480809584 "black"
"Solyc01g007140.3" 22.5950817630291 -0.452159941210951 0.527655083020082 -0.856777787102375 0.391567704058545 0.648787235645951 "black"
"Solyc01g007150.3" 746.939189920387 0.0512356745259428 0.176756196546975 0.289836370316139 0.771941422048367 0.9009581088178 "black"
"Solyc01g007160.4" 13.9621723191168 0.527602835673864 0.426504276232635 1.23066643954327 0.218447644954395 0.46818936472953 "black"
"Solyc01g007170.4" 5.17854391361711 1.26293198642617 0.816980918357202 1.5217180249687 0.128079749179776 0.337962383630681 "black"
"Solyc01g007180.3" 13.2763686393061 -0.50255811652699 0.474108471471526 -1.06025130036947 0.289030288149355 0.548174354513944 "black"
"Solyc01g007190.3" 92.8947653922529 -1.33174530262795 0.536319479545089 -2.48476769964898 0.0129635997993414 0.0673983497651422 "black"
"Solyc01g007200.2" 2.91228928410921 -0.513611716792703 1.06220689745303 -0.493927767735331 0.621357193240841 0.81807790473269 "black"
"Solyc01g007220.4" 1948.57186975355 -0.464097866126984 0.32347160213086 -1.43482466814326 0.151337066579507 0.376267496918715 "black"
"Solyc01g007230.4" 67.9440620466712 0.207113803740757 0.308924887988124 0.671389908627195 0.501972171903732 0.73813111045539 "black"
"Solyc01g007250.4" 62.137383529767 0.209701538576902 0.288357774657035 0.727285602554847 0.467051016018948 0.711089159440211 "black"
"Solyc01g007260.3" 4.38968350783943 0.5093956816411 0.8426946296026 0.597540376670283 0.550146658010069 0.773707832199994 "black"
"Solyc01g007263.1" 2.6625620674751 1.21077413602252 1.07002306102738 1.08840244464262 0.276417482415819 0.534537172989631 "black"
"Solyc01g007267.1" 46.5154145916991 -0.936169276119433 0.312984310318001 -2.99074110136393 0.0027830133532394 0.0202566196427251 "black"
"Solyc01g007740.4" 259.620693989937 0.105697829260265 0.192517972404084 0.548926092198917 0.583056171170637 0.794582557967753 "black"
"Solyc01g007750.3" 49.6202433840799 -0.833424615370194 0.28658865296552 -2.90745419733489 0.00364383701551249 0.0251947504040511 "black"
"Solyc01g007760.3" 112.205742111764 0.239861471363531 0.249513952769993 0.961558958246988 0.336271196037288 0.595548553761958 "black"
"Solyc01g007770.2" 21.3350140823384 2.21242968518409 0.473828979870277 4.65080526658169 3.30641427043223e-06 7.88075605453203e-05 "red"
"Solyc01g007780.4" 27.21345441986 2.02501293863759 0.394062904949917 5.12526448607724 2.97120357794649e-07 9.05017537034137e-06 "red"
"Solyc01g007790.4" 52.3733081244071 0.204317230793263 0.405306163297946 0.503842500359218 0.614372059236206 0.813778664987197 "black"
"Solyc01g007840.3" 52.1944804924556 0.294373384921106 0.348823811940162 0.843782488862479 0.398790962506723 0.655221000128309 "black"
"Solyc01g007850.2" 73.784150229411 -0.357871020098421 0.258134867252686 -1.386374513838 0.165632574536622 0.397194203191979 "black"
"Solyc01g007860.3" 2791.99813894353 -0.217009738132796 0.255453578990902 -0.849511224869284 0.395596886889759 0.652926254373539 "black"
"Solyc01g007870.3" 5.28720337921254 0.904910623414779 0.733974231146117 1.21765859669527 0.223353736955775 0.47391640795824 "black"
"Solyc01g007880.4" 100.430773803775 -0.616395711262259 0.256896961841427 -2.39924561709409 0.0164288905531311 0.0813400093614891 "black"
"Solyc01g007890.3" 11.2942104677973 -0.271130157883542 0.521620805710813 -0.519798098921398 0.603204304508758 0.807315211313225 "black"
"Solyc01g007900.4" 307.983526886563 0.357659582753074 0.239678135511342 1.49246147455621 0.135578209602564 0.351418442548827 "black"
"Solyc01g007910.3" 682.822496643653 0.438207064016329 0.186448153743336 2.35016962446088 0.0187648575207135 0.0896253823049225 "black"
"Solyc01g007920.2" 156.638500778851 -0.637876803154788 0.245216081409372 -2.60135975083584 0.0092855023703962 0.0521306280760423 "black"
"Solyc01g007930.4" 82.2613513672024 -0.0319308307482377 0.256903586403265 -0.12437514744428 0.901018250007654 0.961559919003842 "black"
"Solyc01g007940.4" 2.85632638596458 -0.485553156651107 0.920994566449585 -0.523727569405705 0.600468037375094 0.805508742859795 "black"
"Solyc01g007950.4" 39.5401367777637 0.810101798708162 0.341118996754516 2.37255710091678 0.0176654323666369 0.0859650511793476 "black"
"Solyc01g007980.4" 107.954841606994 -0.460098699566662 0.239954042245569 -1.91737695391128 0.0551900598894465 0.191408807424219 "black"
"Solyc01g007990.4" 83.0532666105909 0.761903887165842 0.320765968741903 2.37509542167894 0.0175444139961366 0.0854784249382271 "black"
"Solyc01g008000.3" 6224.31020256368 -0.244705471829077 0.206165579035854 -1.1869472442517 0.235248430394092 0.48871603568685 "black"
"Solyc01g008010.3" 74.9223789149836 0.737121146009944 0.282590150738485 2.6076477154211 0.00911667258350666 0.051416560442484 "black"
