"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ortho_1895" 153.913998014624 1.65475618401023 0.721729012181301 2.34020475020115 0.0192731705249242 0.0842132136249008
"ortho_1894" 96.8684073739633 0.496009892741114 0.241724592682191 2.05160068244682 0.0402084858214854 0.14488742890908
"ortho_1893" 41.7750287372789 0.783161851025514 0.30382612008866 2.58048785770044 0.00986608258135201 0.0510360337806285
"ortho_1892" 166.753454949966 -0.568000292678848 0.179038910674983 -3.17244413044333 0.00151161641021486 0.0119517906271703
"ortho_1891" 84.395787168132 -0.246192622118726 0.391103951951237 -0.62986023358679 0.528786032662826 0.75142456603104
"ortho_1109" 10.7072847544975 -0.125640078052437 0.555931948163254 -0.226061735254928 0.821153405070175 0.927467713479209
"ortho_1110" 77.2217484955116 0.0961011489985267 0.263973765346402 0.364095668065678 0.715786571534823 0.872754598669098
"ortho_1111" 196.023372707827 0.75389651472042 0.187999504832718 4.01094707227661 6.04756677796577e-05 0.000850677665711199
"ortho_7834" 777.701993906781 -0.0574297808768871 0.175659513969321 -0.326945049212561 0.743709447415272 0.885756905866741
"ortho_1114" 2.91257277059992 -0.0508400648328478 0.829265750054411 -0.0609759168058387 0.951378388962622 0.990227795779637
"ortho_4618" 62.103317488578 -0.292105552052071 0.252299838154796 -1.15763658543506 0.247012372609049 0.48803097789394
"ortho_4617" 32.4016274081215 -0.0888351729978528 0.310193319226368 -0.286558358327255 0.774450502956707 0.902146109111828
"ortho_4616" 138.508855471207 -0.173851226650433 0.27719030709177 -0.627147909293058 0.530562285003636 0.751933293625236
"ortho_164" 1.69244685632496 -0.582439771541706 1.00454798412944 -0.594703426881284 0.552041730758242 0.769496193590254
"ortho_4615" 190.971968568269 0.168794301472362 0.190123364152242 0.887600423934687 0.37475572554705 0.621979035148776
"ortho_4614" 81.3824081993822 -1.87476623772754 0.310385310554061 -6.0333616482238 1.60583479639815e-09 8.09417205708305e-08
"ortho_7733" 457.960862134899 -0.757123834534742 0.202774419028888 -3.73369956483634 0.000188687555783002 0.00220996711254559
"ortho_3567" 130.735314574919 -0.672245913885244 0.19693694518545 -3.4128632067124 0.000642842012188254 0.00607543098126131
"ortho_3568" 12.3722475862635 0.220862746877312 0.513801476181894 0.428627481806238 0.668194342624292 0.841614233579999
"ortho_3569" 163.45203008797 -0.776810485471898 0.230997119461582 -3.36229105163077 0.000772986019763727 0.00702322490918373
"ortho_3570" 135.551473492705 0.589903626433793 0.238625673448952 2.47252313047278 0.0134163031328839 0.0643678498182781
"ortho_3571" 10.3111976997656 2.24547082623152 0.755514925863219 2.84104493635744 0.00449659758223524 0.0280805223645782
"ortho_3572" 418.744215300423 -0.5850349549585 0.29906183223603 -1.95606152056364 0.0504579073620654 0.170072441832268
"ortho_3573" 118.767224472558 -0.551871266672408 0.240404289126145 -2.29544973535122 0.0217073638719606 0.0924172736388951
"ortho_3574" 83.7145180661469 0.0220866425853896 0.257268488490468 0.0859081142128964 0.931539461151233 0.982755374072528
"ortho_3575" 20.1783049321763 -0.164296869033343 0.374747704520416 -0.438413146558965 0.661086818133564 0.837785569583212
"ortho_924" 150.974198289847 -1.29738121196658 0.341798007135291 -3.79308871639311 0.000148784969396848 0.00181543389171832
"ortho_1590" 76.1163464790241 0.900954354045355 0.330172081377486 2.74526541840989 0.00604619758343686 0.035091981587761
"ortho_5539" 93.4904444265046 -0.474771569977097 0.297597576111922 -1.59530382890507 0.110644309806 0.294726648454611
"ortho_1391" 55.5356244872511 1.05372616872467 0.491432889557656 2.16936055222291 0.0300553213941494 0.116907883126163
"ortho_1392" 420.352715790306 -0.0104765813494008 0.199862280616798 -0.0523061421954456 0.958284759254403 0.992361541287393
"ortho_1393" 215.357292619154 -0.572814952968703 0.183056596060234 -3.12879756972678 0.00175523184946181 0.0133591214436765
"ortho_1394" 60.9302696582117 0.234372264808888 0.339726446800841 0.689923976459536 0.490241997018122 0.722441176738649
"ortho_1395" 408.992897100967 0.000194259899930714 0.206382559848936 0.00100456351840256 0.99919847441313 1
"ortho_3071" 76.4878907112814 -0.0197743090940646 0.236838787082724 -0.0832557612553123 0.93364817552192 0.983227552582965
"ortho_4992" 288.17736763282 -0.780346575890538 0.248048541787662 -3.14575782208434 0.00165657114432347 0.0127063808425101
"ortho_4993" 334.518662493908 0.138480741187748 0.157913847721443 0.87697810168805 0.380498532421021 0.627711484578619
"ortho_4994" 42.7400164494199 0.107377766233434 0.280542699648886 0.383336487732787 0.701470288409722 0.862136026217387
"ortho_1596" 36.3100052663943 -1.48997469290952 0.591637821613206 -2.52455599269909 0.0115844548852592 0.0576364065619126
"ortho_3106" 2.00228792153175 1.19304390623292 0.975275583920473 1.21075655448077 0.225988720432867 0.462463142732121
"ortho_3105" 372.887384555945 0.524311656785151 0.235458202632492 2.22685252222888 0.0259571318156858 0.105069307942269
"ortho_3104" 46.3509068628384 -0.954190867914656 0.297470508197601 -3.20584109146995 0.0013466833549846 0.0109126455980953
"ortho_3103" 307.028045916942 1.13544540183092 0.280597641244825 4.04984742811148 5.12510363845039e-05 0.000743140027575306
"ortho_1097" 63.8564085487957 -0.392553918237106 0.255527742226238 -1.53591577367145 0.124559038970852 0.317799267979142
"ortho_3667" 39.8397037576242 -0.434137380484893 0.346590193655524 -1.25169254388044 0.210681918028588 0.443573963666356
"ortho_1095" 106.099924290721 -0.341684364629321 0.211118332963488 -1.61829187032147 0.105599711882134 0.286424843119125
"ortho_1094" 154.687455993738 -0.512258291499601 0.216121014735743 -2.36972178904682 0.0178014747227167 0.0794219641475053
"ortho_1093" 1.50189990318773 0.29589311826495 1.04169921872404 0.314011042037055 0.753512652305729 0.890916662904902
"ortho_1092" 41.2204675603607 0.282770490107833 0.314155329754947 0.899893536624314 0.368176910075685 0.615907166045219
"ortho_1091" 9.83636140023173 0.479150207363058 1.06909180311753 0.488102036366741 0.625477568763799 0.820635980584505
"ortho_1090" 264.517786498796 -0.171096872322626 0.151225800923799 -1.13139731594701 0.257887900703221 0.500870353934604
"ortho_1089" 85.9138932996505 0.498509719179494 0.270932454561988 1.84174858188992 0.0655119343373936 0.205769680997422
"ortho_1087" 132.778145527962 -0.22547086952918 0.255883060225537 -0.881075001476153 0.378277226695502 0.625146673625588
"ortho_1086" 51.6260624535871 -0.150978581717019 0.293512172657721 -0.514377236055606 0.60698827149092 0.810415953147586
"ortho_1085" 84.7139297765016 -0.498812062339539 0.243441124718495 -2.04840629911721 0.0405202048367598 0.145700677094557
"ortho_2566" 39.0153224696021 -0.498557797520866 0.336766067836524 -1.47967033431469 0.138961246212887 0.34167358679754
"ortho_2565" 17.2924572679086 -0.0318461681073353 0.497376172123939 -0.0613712788426966 0.951063525393701 0.990227795779637
"ortho_1292" 271.158701615093 -0.0472697903327096 0.235403255493118 -0.200793017862963 0.840860422684762 0.939615473646683
"ortho_1293" 3.90149296431296 1.07457205886155 0.742722978206412 1.42923077486679 0.152937915135383 0.362970365853817
"ortho_1294" 127.147865979803 0.0803726269670042 0.203033675874013 0.395672338134433 0.692346764576411 0.856507290348145
"ortho_1295" 89.9762416574937 0.367052233316925 0.219937717476778 1.66971644106869 0.0949754792922237 0.266838871481934
"ortho_1296" 205.870633463261 0.464606364265654 0.236035902734447 1.96849773700588 0.0490107962361034 0.166275409666396
"ortho_1297" 123.112432362346 0.883100740372021 0.243124638515404 3.63183220853165 0.000281416083850672 0.00310290546620767
"ortho_1298" 496.569768621835 3.23350431856084 0.299817388281876 10.7364614191866 6.86244705144321e-27 4.84260013596842e-24
"ortho_1299" 9.74099301448155 0.0978478300423652 0.589322082309239 0.167273384736709 0.867154944974178 0.954262285829341
"ortho_1300" 80.203027063501 -0.0671393196100518 0.308685389084961 -0.217565172794792 0.827767922529187 0.932367935738314
"ortho_9555" 18.7545518260272 0.452024188585567 1.03601954294007 0.514306148078098 0.607037963949805 0.810415953147586
"ortho_9554" 62.8086315989385 0.0220857269167722 0.277724589417494 0.0796425585169665 0.936521545899458 0.984783863240607
"ortho_9553" 105.114428993152 -1.04717916025501 0.359949634652364 -2.90686826337112 0.00365066905091078 0.0236887858414655
"ortho_9552" 16.8772136045874 1.07544863924269 0.622904357202781 1.73599504290447 0.0825647110659305 0.2415053448381
"ortho_7247" 5.53564831846356 0.592653434871545 0.702237751017918 0.852699760445913 0.393825823776414 0.638628317835824
"ortho_5079" 155.774398538951 -0.531599808752426 0.183913322999649 -2.89018509393372 0.0038501505903704 0.0247555620343634
"ortho_5078" 8.14165967960606 -0.724008835913752 0.632311951483458 -1.14751554552486 0.251168611997549 0.492995339195071
"ortho_5077" 74.0310845312713 -0.22116028445962 0.298561611343124 -0.740710000211729 0.458869294609123 0.695117206932032
"ortho_5076" 61.0352339419875 -0.599498083675223 0.30770617661034 -1.94877417233476 0.0513223994475164 0.172118050899631
"ortho_5075" 132.95653950889 0.424465207964666 0.254560011962511 1.66734766394822 0.0954452940935701 0.267448957771129
"ortho_5806" 3.64532805575351 0.887788113763023 1.0912270600454 0.93971345925537 0.347364559422642 0.597255449581916
"ortho_5805" 0.504835414577163 0.607788980782864 1.10261462918312 0.443345268384618 0.657516017352483 NA
"ortho_5803" 383.889498340037 1.11921614076012 0.212198178037853 5.27448560644547 1.3312896601635e-07 4.40365657900957e-06
"ortho_5802" 177.317532378573 1.96338291465065 0.499107134236997 3.94350325498862 8.02999010020565e-05 0.00108600609737202
"ortho_5801" 90.094301567857 -0.0482287808893961 0.2334767392588 -0.206596041583381 0.836325351933803 0.937392863027854
"ortho_5800" 337.696912730308 -0.507939668435725 0.171761691111381 -2.95723271214812 0.00310413745201494 0.02102866875493
"ortho_5799" 270.684880385405 -0.222136746079911 0.168286676161691 -1.31998372898842 0.186840450514361 0.411343548236942
"ortho_5798" 149.748213019756 -0.38492554365905 0.16838069165416 -2.2859141603133 0.0222592808703125 0.0941986958569748
"ortho_929" 80.0197700794718 3.57089269775955 0.399158467231098 8.75754503235628 1.9954876195443e-18 4.44678662165819e-16
"ortho_930" 20150.258305024 -1.19217658448974 0.253381507339156 -4.70413116530295 2.54949310366434e-06 5.81916646949587e-05
"ortho_931" 365.779435638966 -0.966363579937088 0.191399474947259 -5.04827846718457 4.45809022412793e-07 1.29728893532355e-05
"ortho_932" 41.0561620724049 -0.635261175084616 0.381510123865781 -1.66484806639483 0.0959430715391771 0.268227087852948
"ortho_933" 116.871313460987 -0.478433949559907 0.286663762211191 -1.66875736566355 0.0951654751929414 0.267195372657105
"ortho_934" 217.29057920648 -0.752431181506436 0.208014287567952 -3.616713684639 0.000298367019628199 0.0032643048090589
"ortho_935" 52.4452785247743 -1.28287482757062 0.484690838613911 -2.63638470806197 0.00837946700842487 0.0452533970837639
"ortho_936" 29.9635557698262 -5.97108457133357 0.774574855273129 -6.87264254780404 6.30233499321488e-12 5.28397749728155e-10
"ortho_937" 1078.82476788368 -0.134681905886381 0.140208534949016 -0.960581025588929 0.336762872886673 0.586003034702037
"ortho_938" 268.062344948211 -0.686167788177601 0.278521640453017 -2.46254738417329 0.0137953942839704 0.0656657666085788
"ortho_939" 98.5321348119117 0.0716499282539563 0.217831243993517 0.329178113276809 0.742021064993645 0.884866128484183
"ortho_940" 89.9842637370462 -0.854608024273541 0.285601219496973 -2.99092342027004 0.00278135234093701 0.0192737247324506
"ortho_5065" 8.04095371440983 1.09712713120698 0.714477436541968 1.55214693379374 0.120627070089123 0.311135400808129
"ortho_8496" 35.7904122769861 0.0372059203320007 0.373495353287191 0.100641888528767 0.919834743262478 0.977187379995818
"ortho_7214" 149.666319756133 0.22233219309238 0.198895186121723 1.1178896518453 0.263614125204436 0.506511301494889
"ortho_7213" 100.354902113714 -0.346411808916608 0.274372086053022 -1.26254435708853 0.206752975638848 0.437805500802642
"ortho_7212" 56.3144549738662 0.117378196265325 0.320483380080518 0.3668136484209 0.713758026275604 0.870782735413026
"ortho_1277" 1285.55661892798 0.707600403184987 0.164698314803434 4.29660757367082 1.73431823568901e-05 0.000292553920713436
"ortho_1278" 84.6568276578602 1.18410998778575 0.246372155648476 4.80839908076453 1.52143802632236e-06 3.76711614236777e-05
"ortho_1279" 312.529474266164 0.0713887348310615 0.199864542332179 0.357130575883397 0.720994055522079 0.874570643483879
"ortho_1280" 6.73330193177208 3.0977875838745 0.820135236551414 3.34145565376658 0.000833403285587015 0.00745222705633668
"ortho_1281" 76.6348450254691 -0.330374256771298 0.308275443137978 -1.07152581066429 0.283933071613279 0.530561301858324
"ortho_1282" 32.5701491320082 -0.000898712998484468 0.311457089544828 -0.00261391143121562 0.997914402800713 1
"ortho_1283" 38.7305652087112 -0.766454642502014 0.276790918818372 -2.76699979531781 0.00565747906659709 0.0331999533859627
"ortho_1285" 44.0674628000816 -0.640949685922668 0.312327651652286 -2.05161230391732 0.0402073554816361 0.14488742890908
"ortho_6994" 532.449714541867 -1.95056480262556 0.256621387534537 -7.59919098581499 2.97987730238799e-14 3.6048001423745e-12
"ortho_7936" 13.8855938485363 0.25798273181499 0.532842914820131 0.491189409215196 0.623292488860466 0.819317105816583
"ortho_8093" 37.7158180162647 -0.438670428825672 0.302253467479172 -1.45071610684611 0.146858928510913 0.353798408714201
"ortho_8094" 107.289262024796 0.192860112896291 0.252124145380369 0.766272462569304 0.443514199899539 0.68194697974958
"ortho_8096" 66.0089469589031 0.466478362256407 0.260464240654859 1.79218304914987 0.073103649016945 0.221878745475086
"ortho_8097" 51.7582107204318 1.21219951379132 0.466656385750436 2.59283834213956 0.00951875013279344 0.0499410013162917
"ortho_8098" 25.6993153549394 -0.237476853280281 0.583183866407369 -0.411350888934071 0.680815259646728 0.849859561507924
"ortho_8099" 6.38381189713639 1.15682379401883 0.94010500842668 1.46473718282007 0.142992636152502 0.347449538863526
"ortho_1890" 2.95794953827079 0 1.10992159794955 0 1 1
"ortho_1889" 31.6498077815663 -3.62853967714693 0.508825828149762 -7.02810449133122 2.09358094897939e-12 1.90628424472661e-10
"ortho_1887" 457.90525520078 0.637461785401881 0.197691480687187 3.22531062070338 0.00125836057720754 0.0103454343376636
"ortho_3576" 55.9822540317937 -0.340813193312384 0.460992739545671 -0.739665484509848 0.459502996280384 0.695321477496543
"ortho_3577" 3.86622366951265 0.997885572429668 0.996352956848262 1.17462775252469 0.240143675187797 0.480718391767516
"ortho_3578" 56.8654619350174 -0.515851061608707 0.265535486598234 -1.94223206118487 0.0521090134202481 0.174272956414953
"ortho_3580" 84.0732373606717 -0.184777732244267 0.242146972506149 -0.763063342485065 0.445425620529838 0.683451601759298
"ortho_3581" 95.1880578319313 -0.112921786904341 0.209058877139697 -0.540009167316226 0.589190710335725 0.795990257677556
"ortho_3582" 231.895177426764 0.890516429408576 0.257513418547394 3.46109672230588 0.000537979485685282 0.00525445246226409
"ortho_3583" 115.684990620428 0.0366772703511448 0.217987307957371 0.168162606795171 0.86645535742834 0.954239038457951
"ortho_3584" 137.900918334428 -0.165025718590241 0.186289960468557 -0.88585247482067 0.3756970286236 0.622627010725224
"ortho_3585" 183.904522602908 -0.677250607445525 0.183176984858598 -3.69682102369811 0.000218316140947016 0.00249151089156244
"ortho_3586" 87.9075436345529 -0.59514406866187 0.205677433909257 -2.89324182476446 0.00381287609152038 0.024534524880695
"ortho_1037" 154.271716815787 -0.295234654013126 0.28787922544985 -1.02562453879806 0.305068596217302 0.551991639480366
"ortho_1036" 73.9722758751864 -0.173545792336073 0.276291513467478 -0.62806622072799 0.529960560383594 0.75158365857114
"ortho_1035" 90.9973582175818 0.584864643558015 0.289364851785798 2.0262617752487 0.0427379661485142 0.150919556858056
"ortho_1034" 31.6845916919377 -0.117713717533797 0.354925641818469 -0.331629708475055 0.740168883803834 0.88377771118839
"ortho_1032" 1.21636231563825 -0.0407073626912653 1.09104020199886 -0.0361506002923687 0.971162275472871 0.996596249706953
"ortho_1031" 50.2347998165371 -0.943395741662001 0.38133080578765 -2.471691931965 0.0134475343959994 0.0644811558693788
"ortho_1030" 48.3782541380552 4.83772685595252 0.495213310496473 9.28382241100481 1.63505137974489e-20 5.32523657064605e-18
"ortho_1029" 12.1679663250455 -0.0792670471206618 0.561169205638669 -0.141391501005238 0.887560668037032 0.964589718480693
"ortho_1028" 22.0390146743782 0.530932713796622 0.359937972254373 1.47349747949135 0.140616942982972 0.344046308344353
"ortho_1027" 1428.47717292581 -1.26561269732019 0.188585723830369 -6.71071717703455 1.93670162802348e-11 1.43859556018446e-09
"ortho_1026" 952.359505789593 0.810919145435899 0.352633054085292 2.29842086382072 0.0215378471713645 0.0917416950941222
"ortho_1025" 44.0372124187121 0.168879981383359 0.350604093618064 0.482221840411749 0.62964836340701 0.822691304016442
"ortho_1024" 209.470507015171 0.233369160662383 0.226068222376847 1.0325512664601 0.301813944363712 0.549389613257075
"ortho_1023" 59.868252634564 -0.350871205358728 0.247344661974303 -1.41833008743403 0.156094416430663 0.367577174175432
"ortho_1022" 3.99091478140931 0.397004540754965 0.808251674407122 0.507176530537906 0.612030960876968 0.812681459214988
"ortho_1021" 476.248508575965 0.190213931803199 0.165299225101299 1.15083382686255 0.249800605533639 0.491589943680886
"ortho_1020" 45.0605033344322 -0.265808444154303 0.29344647126845 -0.905572971603732 0.365161920155637 0.613773549003162
"ortho_1019" 127.215630537817 -1.70320730674825 0.298343622541855 -5.70490249118661 1.16409709312556e-08 4.67183610643944e-07
"ortho_1018" 319.024034626289 0.0696825967407835 0.220783926592755 0.31573734260156 0.752201880178282 0.890447403896616
"ortho_998" 43.5037165652215 1.4007331883299 0.684340683872829 2.10291837644547 0.035472905172894 0.132153348439976
"ortho_999" 1.54563966286082 0.487170951408419 1.12238123775499 0.427094904101116 0.669310204467113 0.841872071204282
"ortho_1000" 12.9707489037469 -0.806586419827399 0.513937614732816 -1.56771291734421 0.116948145700779 0.305370612949183
"ortho_1001" 1749.34899887418 -0.00863340789673771 0.126856015333704 -0.0680485620747401 0.945746976899545 0.9883481920752
"ortho_1002" 142.269018851063 0.01376215036366 0.168905803376009 0.0813570799025723 0.935157981188753 0.984205541226244
"ortho_1004" 75.4680787868411 0.0716825866990558 0.26668475524326 0.268836789911071 0.788055280920805 0.910030290309202
"ortho_1038" 12.2558600304122 -0.56281783740731 0.493476145084274 -1.1378203968094 0.255195486133674 0.498039957727576
"ortho_9182" 1.31702097514176 -0.453043709883077 1.09120042751503 -0.405374770774968 0.685202053044715 0.852048942553602
"ortho_1694" 5.67946355384395 0.43813065242677 0.622555211553333 0.697879925279926 0.485252289725239 0.718125898181287
"ortho_1108" 63.8130307402212 -0.464780141536411 0.23347240658962 -1.99042798084634 0.0465438101421122 0.16016032047576
"ortho_1107" 119.028167614034 -0.260441830491123 0.283924616272768 -0.917257270034053 0.359007842786912 0.606559938691056
"ortho_1106" 242.070658129747 -0.0275429311967677 0.188467977390835 -0.146181332762236 0.883778241550463 0.962551016006343
