"PRS1_1" "PRS1_2" "PRS1_3" "PRS2_1" "PRS2_2" "PRS2_3" "PRMG_1" "PRMG_2" "PRMG_3" "PRB_1" "PRB_2" "PRB_3"
"Solyc10g150139.1" 0 1 0 0 0 0 0 0 0 0 0 0
"Solyc10g075177.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076180.1" 34 24 19 14 8 10 3 1 3 0 0 0
"Solyc10g076190.2" 0 0 1 1 0 0 0 0 0 0 0 0
"Solyc10g076200.3" 0 0 1 0 0 0 0 1 0 0 0 0
"Solyc10g076210.2" 0 0 1 0 0 0 0 0 0 0 0 0
"Solyc10g076220.3" 0 2 0 0 0 0 0 0 0 0 0 0
"Solyc10g076230.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076240.3" 9 4 3 0 0 1 0 2 3 0 2 1
"Solyc10g076245.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076250.2" 53 62 39 127 44 84 32 30 50 14 5 6
"Solyc10g076260.2" 46 91 29 61 62 41 43 36 43 23 18 23
"Solyc10g076270.3" 120 170 64 189 190 160 116 130 142 49 76 72
"Solyc10g076280.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076290.2" 22 30 12 29 15 31 13 27 25 4 11 20
"Solyc10g076300.2" 21 25 6 40 20 34 8 6 10 116 130 123
"Solyc10g076320.3" 1 0 1 0 0 0 0 0 1 0 0 1
"Solyc10g076330.3" 0 0 0 0 0 0 0 0 0 0 2 0
"Solyc10g076340.3" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc10g076350.2" 797 753 518 579 381 581 189 272 472 199 145 187
"Solyc10g076355.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076360.1" 215 430 317 192 230 156 345 410 399 82 138 124
"Solyc10g076370.3" 6 7 1 0 59 1 11 24 31 1 7 7
"Solyc10g076380.2" 0 0 0 0 0 1 0 0 7 2 1 0
"Solyc10g076390.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076400.2" 8 0 2 3 0 0 0 0 0 0 0 0
"Solyc10g076405.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076410.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076415.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076420.2" 653 577 331 460 361 396 152 278 302 242 235 251
"Solyc10g076430.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076435.1" 0 0 0 0 0 2 0 0 0 0 0 0
"Solyc10g076440.1" 0 0 1 0 0 0 0 0 0 0 0 0
"Solyc10g076450.2" 70 59 29 96 87 43 33 33 60 26 28 12
"Solyc10g076460.2" 0 1 1 0 0 1 0 4 0 0 0 0
"Solyc10g076480.2" 39 49 36 10 12 0 30 43 41 3 1 2
"Solyc10g076490.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076500.3" 5 10 2 1 4 3 10 2 6 0 0 0
"Solyc10g076510.2" 3136 5197 2971 3941 2719 2570 2590 2946 3767 2403 2429 3167
"Solyc10g076515.1" 2 1 2 1 2 2 0 4 0 0 0 0
"Solyc10g076530.2" 7 6 2 5 4 5 0 0 1 0 0 0
"Solyc10g076540.1" 29 23 21 5 6 0 6 4 6 0 0 0
"Solyc10g076550.1" 40 35 30 9 8 11 12 17 18 0 0 0
"Solyc10g076560.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076565.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076570.2" 1 0 2 0 0 4 0 0 0 0 0 0
"Solyc10g076580.1" 53 48 27 67 53 24 24 27 31 22 21 25
"Solyc10g076590.3" 238 231 122 199 153 134 77 126 150 87 71 107
"Solyc10g076600.2" 340 388 235 315 184 262 120 145 184 492 509 557
"Solyc10g076610.2" 1 0 0 0 1 0 1 0 1 0 0 0
"Solyc10g076640.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076620.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076630.1" 0 0 0 0 0 0 0 0 0 0 0 1
"Solyc10g150140.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076650.3" 4 0 1 1 0 0 0 0 0 0 0 0
"Solyc10g076660.2" 34 26 14 8 0 5 16 9 9 10 22 19
"Solyc10g076670.3" 1 4 0 0 0 1 2 0 2 0 0 0
"Solyc10g076690.2" 254 327 219 216 179 218 146 135 224 103 120 111
"Solyc10g076700.2" 71 91 53 91 24 102 9 5 7 6 1 0
"Solyc10g076710.3" 820 524 275 567 436 393 167 335 417 0 1 3
"Solyc10g076720.2" 31 14 4 10 12 7 4 9 13 0 0 0
"Solyc10g076730.1" 2 1 1 3 2 0 0 3 1 0 0 0
"Solyc10g076740.3" 21 10 16 40 83 26 38 59 92 36 29 33
"Solyc10g076750.2" 100 185 98 114 106 139 70 51 100 130 138 149
"Solyc10g076760.3" 29 46 41 53 70 43 26 37 67 19 24 23
"Solyc10g076770.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076780.1" 0 0 1 0 0 0 1 0 0 0 0 0
"Solyc10g076790.2" 4 3 3 4 6 5 6 6 8 0 0 0
"Solyc10g076800.2" 116 155 97 134 66 114 85 92 92 61 54 56
"Solyc10g076810.1" 16 12 6 16 15 14 5 8 6 0 1 2
"Solyc10g076820.2" 0 0 0 1 0 0 2 0 0 0 0 0
"Solyc10g076830.2" 0 1 1 1 2 2 0 0 0 0 0 0
"Solyc10g076840.2" 54 38 32 13 11 4 4 14 9 15 14 21
"Solyc10g076850.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g076860.2" 81 81 47 66 43 64 17 29 34 44 46 42
"Solyc10g076870.2" 648 763 324 662 651 385 484 645 775 398 450 587
"Solyc10g076880.2" 10 0 2 2 3 3 0 2 0 3 0 0
"Solyc10g076890.3" 885 820 481 545 409 477 331 359 548 118 127 163
"Solyc10g076900.3" 21 14 16 41 3 14 0 2 0 0 0 0
"Solyc10g076910.2" 514 858 404 707 598 428 541 658 882 767 761 922
"Solyc10g076915.1" 11 20 6 16 6 2 10 15 8 8 13 4
"Solyc10g076920.3" 176 303 207 227 152 253 192 202 239 191 167 162
"Solyc10g076930.2" 218 221 182 243 162 188 163 171 223 106 88 119
"Solyc10g076940.3" 4 0 0 0 1 0 0 0 0 2 0 0
"Solyc10g076945.1" 0 1 0 0 0 0 0 0 0 0 0 0
"Solyc10g076970.1" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc10g076990.3" 621 746 383 813 459 595 374 410 486 199 231 229
"Solyc10g076995.1" 65 66 33 78 80 38 44 87 87 20 43 44
"Solyc10g077000.3" 353 365 161 296 295 182 226 256 291 179 159 189
"Solyc10g077010.2" 2263 1984 1286 1277 749 1296 606 811 1049 660 601 678
"Solyc10g077020.2" 593 634 413 520 275 439 374 468 507 187 207 264
"Solyc10g077030.2" 589 597 415 448 365 374 297 409 437 424 459 449
"Solyc10g077040.2" 978 859 527 749 210 485 117 189 188 78 73 101
"Solyc10g077050.2" 210 268 130 292 239 245 204 245 311 662 591 659
"Solyc10g077060.3" 3 5 1 6 5 1 0 2 1 0 0 0
"Solyc10g077065.1" 35 26 10 23 23 23 12 11 22 20 10 15
"Solyc10g077070.2" 1213 1838 998 1672 950 1228 1016 1228 1461 874 967 1034
"Solyc10g077080.3" 153 72 54 145 5 67 10 18 42 0 0 0
"Solyc10g077090.2" 9 6 5 7 9 10 2 3 5 4 2 0
"Solyc10g077100.1" 21 12 9 27 13 12 5 3 10 13 8 10
"Solyc10g077105.1" 0 0 0 3 0 0 0 0 3 0 3 0
"Solyc10g077110.1" 440 561 245 295 333 288 224 234 374 142 186 171
"Solyc10g077120.3" 2053 1999 1431 2951 1056 1964 320 453 496 161 159 202
"Solyc10g077130.1" 451 731 489 98 141 72 97 131 140 5 6 9
"Solyc10g077135.1" 0 1 0 0 2 2 0 1 0 0 0 0
"Solyc10g078150.3" 2276 2711 1653 1968 1664 2909 1352 1617 2042 978 1102 1196
"Solyc10g078160.2" 465 516 275 441 320 326 102 183 193 5 13 14
"Solyc10g078170.3" 44 37 14 34 20 35 3 9 12 6 3 1
"Solyc10g078175.1" 2 2 2 5 3 3 4 1 1 0 0 0
"Solyc10g078180.3" 1164 1285 745 1183 1058 821 934 1202 1449 894 874 1026
"Solyc10g078190.2" 282 275 140 331 309 327 160 234 308 89 104 113
"Solyc10g078200.1" 2 1 0 0 0 0 0 0 0 0 0 0
"Solyc10g078220.2" 0 1 0 0 0 0 0 0 0 0 0 0
"Solyc10g078230.3" 83 65 27 2 3 0 0 0 1 0 0 0
"Solyc10g078240.2" 629 623 396 270 184 215 203 292 327 20 31 30
"Solyc10g078250.1" 101 62 16 53 62 22 4 13 13 10 4 11
"Solyc10g078270.2" 12 2 1 12 6 1 2 1 2 8 0 3
"Solyc10g078275.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g078280.3" 215 205 117 145 116 69 71 75 142 76 47 70
"Solyc10g078300.2" 2374 3000 1568 2931 2637 1886 1805 2191 2932 1737 1612 1495
"Solyc10g078310.2" 326 467 247 507 247 504 236 282 294 160 150 123
"Solyc10g078320.2" 91 99 50 58 56 49 77 108 128 22 13 25
"Solyc10g078325.1" 5 10 4 2 2 10 0 5 4 25 10 5
"Solyc10g078330.2" 52 24 21 18 4 7 0 3 0 0 0 0
"Solyc10g078340.2" 105 82 41 75 48 62 30 35 40 18 29 32
"Solyc10g078350.2" 1 2 0 15 7 8 0 1 0 2 1 1
"Solyc10g078360.3" 23 36 23 0 0 0 0 0 0 0 0 0
"Solyc10g078370.2" 80 57 46 99 36 90 9 12 17 0 3 0
"Solyc10g078380.2" 0 0 0 2 0 0 0 1 0 0 0 0
"Solyc10g078390.3" 533 705 349 733 730 523 575 793 1019 156 136 139
"Solyc10g078400.2" 138 102 55 89 67 67 42 64 110 35 27 45
"Solyc10g078410.2" 473 378 244 314 198 170 77 83 138 0 3 0
"Solyc10g078420.2" 65 90 39 77 55 56 42 49 69 95 64 80
"Solyc10g078430.2" 222 234 128 146 130 162 94 85 133 138 203 182
"Solyc10g078440.2" 24 14 5 16 18 6 20 35 59 95 55 63
"Solyc10g078450.2" 527 645 354 356 355 388 277 328 486 385 361 327
"Solyc10g078460.2" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc10g078470.2" 12 13 8 6 7 4 5 11 11 0 0 0
"Solyc10g078480.2" 148 136 73 108 98 89 84 114 137 88 60 121
"Solyc10g078490.2" 128 145 116 105 46 111 57 53 83 60 42 59
"Solyc10g078500.1" 25 16 21 12 5 13 0 0 2 0 0 0
"Solyc10g078510.3" 1 2 0 4 2 2 2 0 2 1 3 4
"Solyc10g078520.2" 446 488 302 285 190 296 211 236 294 176 157 211
"Solyc10g078530.2" 2330 2118 1071 647 377 537 165 187 270 54 38 54
"Solyc10g078540.3" 439 613 437 439 263 453 291 284 402 23 39 41
"Solyc10g078550.4" 42 27 28 28 41 22 9 11 17 10 15 12
"Solyc10g078560.3" 35 28 24 42 21 49 17 21 37 63 34 51
"Solyc10g078570.1" 15 13 11 7 7 10 4 14 9 0 4 3
"Solyc10g078580.1" 246 670 387 28 73 36 35 37 42 0 0 0
"Solyc10g078590.2" 177 127 55 424 652 273 210 389 460 531 391 476
"Solyc10g078600.3" 107 118 87 48 126 17 86 117 192 11 29 39
"Solyc10g078610.1" 0 0 0 0 0 1 0 0 0 0 1 1
"Solyc10g078620.1" 10414 17071 11437 12867 6793 14128 7543 8056 9516 2997 3679 3677
"Solyc10g078630.2" 3130 5654 3440 3894 2930 4804 2885 3409 4267 1700 1429 1488
"Solyc10g078650.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g078660.2" 1373 1588 985 1600 1137 1537 969 1066 1402 695 712 683
"Solyc10g078670.3" 0 2 1 0 0 0 0 6 3 1 0 0
"Solyc10g078680.3" 297 479 265 312 93 191 72 101 90 0 0 2
"Solyc10g078690.3" 2564 3889 2398 2559 1216 2942 1205 1172 1451 1148 1473 1448
"Solyc10g078700.3" 219 238 200 138 58 106 46 50 74 0 4 0
"Solyc10g078710.1" 497 543 339 448 336 313 253 376 490 336 319 319
"Solyc10g078715.1" 12 39 12 20 21 15 5 24 27 31 16 20
"Solyc10g078720.2" 8 1 0 1 0 0 4 2 0 0 0 2
"Solyc10g078730.2" 103 115 64 115 106 77 61 120 126 50 26 30
"Solyc10g078740.2" 596 496 354 393 236 250 97 142 168 37 39 42
"Solyc10g078750.2" 101 140 117 175 124 168 128 152 166 49 49 72
"Solyc10g078760.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g078770.2" 1 0 0 0 6 2 118 276 220 9 9 7
"Solyc10g078775.1" 0 0 0 0 0 0 1 2 7 0 0 0
"Solyc10g078780.2" 0 0 0 0 1 0 15 16 9 0 0 0
"Solyc10g078790.1" 684 1005 516 722 419 511 503 612 674 257 315 336
"Solyc10g078800.3" 0 0 0 0 0 0 0 2 0 0 0 0
"Solyc10g078810.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g078820.2" 5 0 0 0 1 1 0 0 0 1 0 0
"Solyc10g078830.2" 958 704 474 473 318 421 241 322 456 237 220 285
"Solyc10g078840.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g078850.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g078860.2" 232 298 144 344 290 196 342 405 476 238 210 247
"Solyc10g078880.2" 7 13 10 29 15 7 9 14 15 6 8 12
"Solyc10g078890.2" 231 163 98 79 77 65 0 0 1 0 1 0
"Solyc10g078900.3" 204 287 175 218 127 177 142 169 197 143 148 164
"Solyc10g078910.3" 1135 1128 509 498 607 324 713 915 1154 160 153 215
"Solyc10g078920.3" 69 126 65 566 273 494 29 41 58 103 105 153
"Solyc10g078930.2" 2967 3707 2623 2688 1747 1855 2446 3070 3408 1516 1572 1624
"Solyc10g078940.2" 1 0 0 0 0 0 1 0 0 4 1 1
"Solyc10g078950.2" 1081 1629 942 1103 895 775 827 1088 1446 862 956 1093
"Solyc10g078960.2" 5694 4986 3293 4049 2583 4257 2530 3287 3996 1851 1687 1913
"Solyc10g078970.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g078990.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079000.1" 133 211 203 184 52 114 120 172 170 66 91 95
"Solyc10g079010.3" 666 801 311 865 547 505 549 623 863 352 404 443
"Solyc10g079020.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079030.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079040.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079050.2" 7 3 1 6 8 0 6 1 7 25 32 25
"Solyc10g079060.2" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc10g079070.2" 980 1082 670 1284 802 1032 316 352 481 24 27 27
"Solyc10g079080.2" 502 615 378 332 373 327 260 375 475 435 345 326
"Solyc10g079090.3" 360 349 200 121 120 120 87 121 159 48 40 64
"Solyc10g079100.1" 3 18 10 4 5 8 0 2 3 0 0 1
"Solyc10g079110.2" 66 131 76 80 37 66 23 22 51 0 2 2
"Solyc10g079120.3" 203 240 93 212 138 115 125 176 206 165 198 206
"Solyc10g079125.1" 13 1 0 0 0 0 0 0 0 0 0 1
"Solyc10g079130.2" 2186 2794 1357 525 1144 339 1135 1606 2086 304 341 340
"Solyc10g079140.2" 790 753 464 643 398 564 298 423 561 331 357 352
"Solyc10g079150.3" 0 0 0 0 0 0 0 0 0 0 1 0
"Solyc10g079155.1" 12 10 3 4 8 5 2 3 9 0 1 0
"Solyc10g079160.1" 80 83 52 93 67 71 41 61 87 15 17 12
"Solyc10g079170.2" 52 49 34 71 40 33 3 3 4 0 0 0
"Solyc10g079180.2" 0 0 0 0 0 0 2 0 1 0 0 0
"Solyc10g079190.3" 363 489 322 643 390 496 425 484 551 158 199 221
"Solyc10g079200.2" 240 259 220 167 82 141 46 58 90 15 8 12
"Solyc10g079210.2" 3 1 0 1 1 0 0 1 2 1 0 0
"Solyc10g079220.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079230.3" 0 0 1 4 3 1 0 0 0 0 0 0
"Solyc10g079240.2" 50 39 14 42 70 31 55 54 103 5 13 6
"Solyc10g079250.2" 101 59 54 97 60 55 38 44 66 38 53 55
"Solyc10g079260.2" 374 392 329 450 292 292 198 298 349 203 223 203
"Solyc10g079270.3" 0 0 0 2 0 0 0 0 0 0 0 0
"Solyc10g079280.2" 254 438 273 255 122 174 75 119 157 7 14 11
"Solyc10g079290.2" 254 337 211 278 156 256 77 97 135 39 37 64
"Solyc10g079300.2" 60 70 25 43 18 37 2 11 5 0 0 1
"Solyc10g079310.2" 83 95 53 71 39 48 46 26 38 29 32 34
"Solyc10g079320.3" 16 3 3 0 2 1 0 1 1 0 0 0
"Solyc10g079330.2" 0 0 0 0 0 0 1 0 0 0 0 0
"Solyc10g079340.2" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc10g079350.3" 1 2 0 1 0 0 0 2 0 0 1 0
"Solyc10g079360.3" 46 37 20 36 22 17 11 4 23 8 3 6
"Solyc10g079370.3" 477 422 282 487 291 391 249 359 390 229 222 291
"Solyc10g079380.2" 0 0 0 0 0 0 0 1 0 1 0 0
"Solyc10g079390.1" 4 3 0 2 0 0 0 0 0 0 0 1
"Solyc10g079400.3" 0 0 0 0 1 0 0 0 0 0 0 0
"Solyc10g079410.2" 22 34 14 22 53 15 34 56 45 0 1 2
"Solyc10g079420.1" 1107 1757 1091 225 529 173 503 626 743 127 115 137
"Solyc10g079430.2" 296 247 163 169 235 184 149 194 284 76 81 78
"Solyc10g079440.2" 69 53 25 56 35 42 33 44 65 19 15 12
"Solyc10g079450.2" 462 373 198 261 186 178 165 244 310 172 147 228
"Solyc10g079460.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079470.3" 491 667 385 444 250 308 253 287 384 42 47 51
"Solyc10g079480.1" 21 16 10 12 2 7 1 3 9 0 0 0
"Solyc10g079490.2" 120 111 54 66 71 41 27 80 70 21 10 21
"Solyc10g079500.2" 708 720 463 788 459 578 310 448 589 269 291 318
"Solyc10g079510.3" 52 44 9 39 20 23 11 7 18 0 0 2
"Solyc10g079520.1" 0 2 0 3 1 0 2 0 0 0 0 1
"Solyc10g079530.2" 0 0 1 1 1 0 0 1 1 0 0 0
"Solyc10g079540.1" 0 1 0 0 0 0 0 0 0 0 0 0
"Solyc10g079550.3" 46 22 11 14 7 15 2 1 2 0 0 0
"Solyc10g079560.1" 155 178 74 199 125 111 61 80 120 48 43 41
"Solyc10g079570.3" 0 0 0 0 0 0 0 5 0 24 25 18
"Solyc10g079580.2" 100 89 66 63 68 61 55 78 67 87 103 143
"Solyc10g079590.1" 0 3 0 8 1 3 0 3 0 0 0 0
"Solyc10g079600.2" 943 1453 648 616 383 414 211 218 242 85 58 42
"Solyc10g079610.2" 646 892 550 810 260 882 316 315 313 263 296 290
"Solyc10g079620.2" 623 827 616 908 295 684 162 192 226 42 47 64
"Solyc10g079630.1" 5 9 4 20 3 14 0 1 1 0 1 0
"Solyc10g079640.2" 436 443 232 1042 188 653 32 58 76 9 2 13
"Solyc10g079650.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079660.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079670.2" 8 2 3 7 9 5 13 7 13 7 8 9
"Solyc10g079680.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079690.2" 33 34 26 18 6 18 2 2 13 137 74 96
"Solyc10g079700.2" 91 55 32 55 57 46 6 19 21 23 8 24
"Solyc10g079710.3" 66 96 53 108 73 83 89 108 130 145 156 205
"Solyc10g079720.2" 507 657 369 495 227 530 247 185 251 235 325 366
"Solyc10g079730.3" 118 118 38 93 50 47 19 39 29 5 7 6
"Solyc10g079740.2" 977 1109 825 1094 587 1147 1073 1009 996 536 659 743
"Solyc10g079750.2" 24 28 11 5 2 5 0 1 0 4 0 0
"Solyc10g079755.1" 1487 2879 1922 478 1019 424 598 730 855 266 315 314
"Solyc10g079760.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079770.3" 157 217 86 248 133 193 134 111 175 103 120 134
"Solyc10g079780.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079790.1" 40 24 8 28 43 24 10 29 28 1 0 1
"Solyc10g079795.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g079810.1" 1 16 2 2 3 2 3 3 7 1 3 4
"Solyc10g079820.2" 1635 1511 854 1257 893 1248 582 806 1054 556 558 638
"Solyc10g079830.3" 128 128 90 104 97 85 55 41 77 57 43 39
"Solyc10g079840.2" 47 48 17 39 51 25 28 36 55 14 34 24
"Solyc10g079850.2" 271 242 123 200 184 131 169 198 215 263 228 254
"Solyc10g079860.2" 3 2 0 0 0 0 2 0 0 0 2 1
"Solyc10g079870.3" 0 0 0 0 0 0 1 7 1 18 10 16
"Solyc10g079880.2" 1474 1816 1078 1217 906 977 671 868 1151 465 463 516
"Solyc10g079890.2" 575 924 529 431 511 304 810 1066 1343 482 293 477
"Solyc10g079900.3" 0 1 1 1 3 0 2 15 8 5 0 8
"Solyc10g079910.2" 9 2 1 0 7 4 10 6 7 5 5 7
"Solyc10g079920.2" 83 61 45 21 48 24 19 29 34 60 30 28
"Solyc10g079930.1" 320 418 279 66 160 37 196 273 248 47 32 28
"Solyc10g079940.1" 0 0 0 0 0 0 0 1 0 0 0 1
"Solyc10g079950.2" 29 16 13 54 39 43 71 106 142 66 56 87
"Solyc10g079960.1" 2 1 0 0 0 0 0 0 3 3 5 3
"Solyc10g079970.2" 110 83 51 108 47 87 52 100 113 93 79 87
"Solyc10g079980.1" 28 20 14 13 4 6 8 2 14 0 0 0
"Solyc10g079990.3" 236 274 168 162 86 122 58 81 98 52 32 62
"Solyc10g080010.2" 1 6 3 0 11 0 12 15 19 0 5 2
"Solyc10g080020.3" 115 188 121 167 102 141 108 117 158 226 241 253
"Solyc10g080030.2" 5 2 1 1 0 0 1 0 1 0 1 0
"Solyc10g080040.3" 102 134 75 85 59 59 17 28 61 18 32 33
"Solyc10g080050.3" 0 1 1 1 0 0 0 1 2 0 0 0
"Solyc10g080060.1" 0 0 2 0 0 0 0 1 0 0 0 0
"Solyc10g080070.3" 52 24 20 24 28 39 18 43 46 4 3 9
"Solyc10g080080.3" 608 878 506 911 329 738 209 284 417 179 203 267
"Solyc10g080090.3" 107 141 70 135 35 88 47 62 83 33 42 37
"Solyc10g080100.3" 418 541 275 448 146 227 121 205 217 27 14 29
"Solyc10g080110.3" 107 66 58 96 75 83 46 76 84 39 42 45
"Solyc10g080120.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g080130.3" 0 10 3 4 4 2 1 1 5 5 6 1
"Solyc10g080140.2" 0 0 0 1 0 0 0 0 0 0 0 0
"Solyc10g080150.2" 200 198 153 241 58 207 41 50 81 4 7 5
"Solyc10g080160.2" 997 1327 850 948 750 840 573 798 1071 568 565 585
"Solyc10g080170.1" 0 0 0 0 0 0 1 0 0 0 0 0
"Solyc10g080180.3" 640 699 396 418 362 264 333 381 466 184 198 246
"Solyc10g080190.1" 408 314 220 280 157 333 80 130 161 277 232 267
"Solyc10g080200.2" 110 150 80 59 105 55 98 91 130 93 65 63
"Solyc10g080210.2" 125 65 46 117 117 146 200 140 177 72194 72720 75449
"Solyc10g080220.2" 11 8 3 12 10 7 11 9 1 0 2 1
"Solyc10g080230.2" 398 452 211 214 455 156 315 524 567 309 251 246
"Solyc10g080240.1" 177 97 66 53 123 44 71 107 158 49 53 58
"Solyc10g080260.3" 125 166 86 146 98 101 76 94 107 190 185 182
"Solyc10g080270.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g080300.1" 118 68 32 48 73 41 25 43 83 39 38 38
"Solyc10g080310.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g080320.3" 564 826 412 712 336 545 369 443 522 283 252 322
"Solyc10g080330.2" 39 48 33 45 41 38 31 27 19 21 44 36
"Solyc10g080340.3" 6 3 0 1 0 0 0 0 0 0 0 0
"Solyc10g080350.3" 475 566 219 563 595 241 427 522 686 92 73 116
"Solyc10g080360.1" 41 78 50 27 21 22 8 32 22 2 5 0
"Solyc10g080370.1" 239 219 126 26 103 16 123 241 322 6 8 11
"Solyc10g080380.1" 1 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g080390.2" 686 547 278 602 378 378 183 235 330 0 1 2
"Solyc10g150141.1" 3 1 1 5 0 9 0 0 0 0 0 0
"Solyc10g150142.1" 47 23 12 27 58 20 14 11 17 2 2 5
"Solyc10g080400.2" 128 165 105 167 70 168 23 43 36 6 3 5
"Solyc10g080410.3" 0 2 0 0 0 0 0 0 1 0 0 0
"Solyc10g080420.3" 915 1165 719 1121 615 697 551 597 724 297 247 308
"Solyc10g080430.1" 23 55 25 25 5 13 1 0 0 0 0 1
"Solyc10g080440.2" 675 779 407 584 451 371 334 447 545 350 280 331
"Solyc10g080450.3" 877 916 480 571 484 554 293 388 464 243 206 180
"Solyc10g080460.2" 0 0 0 0 0 0 0 2 0 0 0 0
"Solyc10g080470.1" 525 649 415 243 162 316 157 187 223 118 63 66
"Solyc10g080480.2" 371 813 537 480 255 473 351 385 554 176 234 286
"Solyc10g080490.2" 37 27 15 59 31 53 8 9 22 12 16 26
"Solyc10g080500.2" 1431 1454 910 970 625 608 492 660 798 173 127 131
"Solyc10g080510.1" 0 0 0 0 0 0 0 2 0 0 0 0
"Solyc10g080520.3" 788 870 418 639 544 474 500 542 673 475 479 553
"Solyc10g080530.2" 79 68 22 56 76 33 17 19 26 4 7 3
"Solyc10g080540.2" 28 28 9 10 17 14 1 4 10 0 0 1
"Solyc10g080550.2" 203 259 158 107 66 105 27 23 42 1 1 5
"Solyc10g080560.2" 21 14 13 16 6 11 1 5 2 0 2 3
"Solyc10g080570.2" 0 1 0 0 2 3 0 0 0 0 0 0
"Solyc10g080580.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g080590.2" 1676 2410 1667 1843 950 1919 888 859 1021 383 312 348
"Solyc10g080600.3" 5 3 1 2 0 2 0 0 0 0 0 0
"Solyc10g080610.1" 865 1109 664 2973 1888 2552 1362 2103 2503 513 544 573
"Solyc10g080620.1" 0 2 2 19 21 39 0 0 2 0 0 0
"Solyc10g080630.2" 266 357 130 352 252 194 215 253 327 205 245 296
"Solyc10g080640.3" 0 1 0 0 0 0 0 0 0 0 0 0
"Solyc10g080650.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc10g080660.3" 558 844 524 777 625 686 656 730 928 747 898 1067
"Solyc10g080670.2" 65 36 14 154 181 165 53 77 123 1176 920 1011
"Solyc10g080680.3" 333 306 200 298 100 260 44 74 85 34 25 28
"Solyc10g080690.2" 1715 1964 866 750 561 522 347 444 635 5 3 6
"Solyc10g080700.2" 1103 1890 901 1351 1102 1037 1265 1455 1742 841 714 928
"Solyc10g080710.2" 1343 1995 1049 1548 1019 1390 1144 1201 1554 821 889 954
"Solyc10g080720.2" 121 148 93 177 108 164 109 111 170 75 84 81
"Solyc10g080725.1" 0 7 13 10 7 11 3 2 5 0 1 2
"Solyc10g080730.3" 21 12 3 19 22 21 4 18 2 1 0 1
"Solyc10g080740.2" 836 956 502 919 784 545 816 995 1300 593 553 820
"Solyc10g080750.3" 0 0 0 0 0 0 1 0 0 0 0 0
"Solyc10g080760.2" 111 168 110 107 58 91 27 35 40 3 7 10
"Solyc10g080770.3" 313 390 221 151 312 124 248 402 508 794 720 799
